fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-07-01,2024-07-01,0.0,-0.0,0.0,0.0,0.171312,0.0,-0.0,0.0,0.61525,0.020708,0.546267,0.658426,BA_Total,seasonal_jja,SSA
