variable,timescale,region,year,sum,unit
BA_Total,seasonal_mam,SEA,2001,17.327,thousand_km2
BA_Total,seasonal_mam,SEA,2002,52.263,thousand_km2
BA_Total,seasonal_mam,SEA,2003,85.358,thousand_km2
BA_Total,seasonal_mam,SEA,2004,128.654,thousand_km2
BA_Total,seasonal_mam,SEA,2005,107.494,thousand_km2
BA_Total,seasonal_mam,SEA,2006,65.675,thousand_km2
BA_Total,seasonal_mam,SEA,2007,125.729,thousand_km2
BA_Total,seasonal_mam,SEA,2008,101.062,thousand_km2
BA_Total,seasonal_mam,SEA,2009,80.172,thousand_km2
BA_Total,seasonal_mam,SEA,2010,140.629,thousand_km2
BA_Total,seasonal_mam,SEA,2011,61.718,thousand_km2
BA_Total,seasonal_mam,SEA,2012,113.082,thousand_km2
BA_Total,seasonal_mam,SEA,2013,88.034,thousand_km2
BA_Total,seasonal_mam,SEA,2014,140.247,thousand_km2
BA_Total,seasonal_mam,SEA,2015,113.531,thousand_km2
BA_Total,seasonal_mam,SEA,2016,110.387,thousand_km2
BA_Total,seasonal_mam,SEA,2017,86.024,thousand_km2
BA_Total,seasonal_mam,SEA,2018,84.85,thousand_km2
BA_Total,seasonal_mam,SEA,2019,88.903,thousand_km2
BA_Total,seasonal_mam,SEA,2020,113.487,thousand_km2
BA_Total,seasonal_mam,SEA,2021,72.282,thousand_km2
BA_Total,seasonal_mam,SEA,2022,24.794,thousand_km2
BA_Total,seasonal_mam,SEA,2023,81.776,thousand_km2
BA_Total,seasonal_mam,SEA,2024,0.0,thousand_km2
