variable,timescale,region,year,sum,unit
BA_Total,seasonal_mam,SAH,2001,12.671,thousand_km2
BA_Total,seasonal_mam,SAH,2002,11.009,thousand_km2
BA_Total,seasonal_mam,SAH,2003,3.545,thousand_km2
BA_Total,seasonal_mam,SAH,2004,24.749,thousand_km2
BA_Total,seasonal_mam,SAH,2005,17.431,thousand_km2
BA_Total,seasonal_mam,SAH,2006,10.621,thousand_km2
BA_Total,seasonal_mam,SAH,2007,14.896,thousand_km2
BA_Total,seasonal_mam,SAH,2008,19.831,thousand_km2
BA_Total,seasonal_mam,SAH,2009,13.145,thousand_km2
BA_Total,seasonal_mam,SAH,2010,26.374,thousand_km2
BA_Total,seasonal_mam,SAH,2011,19.98,thousand_km2
BA_Total,seasonal_mam,SAH,2012,5.435,thousand_km2
BA_Total,seasonal_mam,SAH,2013,18.095,thousand_km2
BA_Total,seasonal_mam,SAH,2014,10.529,thousand_km2
BA_Total,seasonal_mam,SAH,2015,8.361,thousand_km2
BA_Total,seasonal_mam,SAH,2016,6.894,thousand_km2
BA_Total,seasonal_mam,SAH,2017,8.799,thousand_km2
BA_Total,seasonal_mam,SAH,2018,6.012,thousand_km2
BA_Total,seasonal_mam,SAH,2019,11.283,thousand_km2
BA_Total,seasonal_mam,SAH,2020,11.047,thousand_km2
BA_Total,seasonal_mam,SAH,2021,20.697,thousand_km2
BA_Total,seasonal_mam,SAH,2022,11.762,thousand_km2
BA_Total,seasonal_mam,SAH,2023,18.546,thousand_km2
BA_Total,seasonal_mam,SAH,2024,0.0,thousand_km2
