variable,timescale,region,year,sum,unit
Cem_Total,seasonal_mam,NAU,2002,14.765,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2003,9.923,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2004,3.978,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2005,14.425,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2006,3.828,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2007,6.76,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2008,13.79,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2009,13.355,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2010,5.567,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2011,12.551,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2012,19.276,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2013,8.271,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2014,7.738,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2015,24.608,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2016,8.571,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2017,10.403,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2018,30.029,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2019,9.654,thousand_tonnes_C
Cem_Total,seasonal_mam,NAU,2020,6.824,thousand_tonnes_C
