variable,timescale,region,year,sum,unit
BA_Total,yearly_jj,NZ,2001,0.304,thousand_km2
BA_Total,yearly_jj,NZ,2002,0.02,thousand_km2
BA_Total,yearly_jj,NZ,2003,0.049,thousand_km2
BA_Total,yearly_jj,NZ,2004,0.0,thousand_km2
BA_Total,yearly_jj,NZ,2005,0.03,thousand_km2
BA_Total,yearly_jj,NZ,2006,0.106,thousand_km2
BA_Total,yearly_jj,NZ,2007,0.07,thousand_km2
BA_Total,yearly_jj,NZ,2008,0.183,thousand_km2
BA_Total,yearly_jj,NZ,2009,0.021,thousand_km2
BA_Total,yearly_jj,NZ,2010,0.014,thousand_km2
BA_Total,yearly_jj,NZ,2011,0.044,thousand_km2
BA_Total,yearly_jj,NZ,2012,0.043,thousand_km2
BA_Total,yearly_jj,NZ,2013,0.149,thousand_km2
BA_Total,yearly_jj,NZ,2014,0.013,thousand_km2
BA_Total,yearly_jj,NZ,2015,0.085,thousand_km2
BA_Total,yearly_jj,NZ,2016,0.298,thousand_km2
BA_Total,yearly_jj,NZ,2017,0.112,thousand_km2
BA_Total,yearly_jj,NZ,2018,0.077,thousand_km2
BA_Total,yearly_jj,NZ,2019,0.172,thousand_km2
BA_Total,yearly_jj,NZ,2020,0.252,thousand_km2
BA_Total,yearly_jj,NZ,2021,0.279,thousand_km2
BA_Total,yearly_jj,NZ,2022,0.126,thousand_km2
BA_Total,yearly_jj,NZ,2023,0.018,thousand_km2
BA_Total,yearly_jj,NZ,2024,0.043,thousand_km2
