variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,NES,2001,1.933,0.964,0.702,1.527,1.834,9.543,33.925,88.484,93.469,22.301,6.345,2.878,thousand_km2
BA_Total,monthly,NES,2002,0.511,0.709,1.032,0.556,3.984,13.813,31.193,114.915,174.183,79.672,28.513,11.86,thousand_km2
BA_Total,monthly,NES,2003,3.843,1.762,1.449,2.07,3.401,10.645,29.318,42.27,111.684,67.607,25.824,20.649,thousand_km2
BA_Total,monthly,NES,2004,0.519,0.358,9.988,2.586,5.625,13.114,24.178,64.54,167.513,58.572,43.969,23.227,thousand_km2
BA_Total,monthly,NES,2005,4.087,1.252,0.875,1.494,3.641,7.672,26.99,65.001,148.017,134.598,46.12,6.426,thousand_km2
BA_Total,monthly,NES,2006,4.237,3.012,0.194,1.163,3.015,8.266,17.866,49.49,86.628,21.673,11.145,9.792,thousand_km2
BA_Total,monthly,NES,2007,5.109,1.163,7.842,2.111,9.749,26.479,60.394,205.19,331.926,159.644,53.52,8.58,thousand_km2
BA_Total,monthly,NES,2008,2.821,1.662,0.676,1.991,4.875,9.134,14.746,35.359,75.917,114.024,37.859,11.462,thousand_km2
BA_Total,monthly,NES,2009,3.523,0.591,10.412,0.319,2.452,6.752,15.747,30.993,54.669,19.922,32.303,18.273,thousand_km2
BA_Total,monthly,NES,2010,2.712,3.715,2.323,5.009,9.533,27.008,65.465,184.85,368.301,89.235,13.526,7.77,thousand_km2
BA_Total,monthly,NES,2011,1.18,0.907,5.596,4.221,6.959,11.943,20.389,62.043,189.223,31.27,14.76,18.556,thousand_km2
BA_Total,monthly,NES,2012,3.638,4.021,3.809,3.318,7.102,15.158,55.879,162.259,268.89,137.396,23.509,9.906,thousand_km2
BA_Total,monthly,NES,2013,4.945,7.099,5.832,1.57,3.469,8.136,17.584,40.589,86.567,42.267,6.554,8.031,thousand_km2
BA_Total,monthly,NES,2014,2.257,0.627,3.143,2.615,4.271,12.167,25.472,96.834,126.75,116.936,16.127,10.997,thousand_km2
BA_Total,monthly,NES,2015,5.259,1.114,1.746,2.041,5.224,12.754,22.948,64.062,172.58,164.675,53.268,48.321,thousand_km2
BA_Total,monthly,NES,2016,1.974,3.256,2.494,3.8,7.316,13.827,33.147,77.975,95.412,55.6,25.842,4.352,thousand_km2
BA_Total,monthly,NES,2017,2.007,3.531,8.388,2.694,6.016,7.785,16.509,58.261,170.754,127.155,20.512,14.642,thousand_km2
BA_Total,monthly,NES,2018,0.486,6.869,5.387,1.398,6.128,8.471,11.611,42.656,63.233,31.774,6.793,2.948,thousand_km2
BA_Total,monthly,NES,2019,5.274,6.686,9.109,1.964,4.802,11.418,17.825,69.802,145.177,67.134,29.309,8.382,thousand_km2
BA_Total,monthly,NES,2020,3.855,5.384,7.918,2.754,5.579,9.844,14.555,36.217,137.546,109.344,5.742,4.489,thousand_km2
BA_Total,monthly,NES,2021,3.099,2.186,11.29,3.52,9.306,10.999,19.203,68.916,154.608,49.276,4.811,1.353,thousand_km2
BA_Total,monthly,NES,2022,1.559,3.911,2.901,3.085,9.199,15.985,20.752,63.649,94.262,72.024,4.34,3.272,thousand_km2
BA_Total,monthly,NES,2023,1.45,2.984,3.034,3.012,6.153,14.168,19.052,31.258,77.753,60.218,21.266,5.845,thousand_km2
BA_Total,monthly,NES,2024,1.954,5.738,,,,,,,,,,,thousand_km2
