variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,MED,2001,0.001,0.0,0.0,0.0,0.0,0.002,0.077,0.551,0.886,0.051,0.032,0.564,thousand_km2
BA_Forest,monthly,MED,2002,0.217,0.316,0.207,0.036,0.004,0.111,0.497,0.487,0.169,0.132,0.043,0.001,thousand_km2
BA_Forest,monthly,MED,2003,0.001,0.023,0.251,0.108,0.0,0.157,0.423,2.307,1.068,0.026,0.0,0.0,thousand_km2
BA_Forest,monthly,MED,2004,0.033,0.176,0.36,0.118,0.013,0.122,0.25,0.317,0.164,0.356,0.009,0.01,thousand_km2
BA_Forest,monthly,MED,2005,0.079,0.093,1.742,0.02,0.013,0.112,0.496,1.8,0.208,0.251,0.004,0.048,thousand_km2
BA_Forest,monthly,MED,2006,0.006,0.144,0.503,0.004,0.09,0.026,0.21,2.283,0.217,0.334,0.129,0.027,thousand_km2
BA_Forest,monthly,MED,2007,0.23,0.132,0.193,0.017,0.0,0.05,1.706,2.454,0.615,0.104,0.319,0.007,thousand_km2
BA_Forest,monthly,MED,2008,0.042,0.868,0.052,0.043,0.002,0.0,0.044,0.363,0.6,0.036,0.047,0.007,thousand_km2
BA_Forest,monthly,MED,2009,0.0,0.086,0.897,0.036,0.0,0.004,0.298,0.192,0.309,0.109,0.015,0.0,thousand_km2
BA_Forest,monthly,MED,2010,0.0,0.0,0.319,0.041,0.008,0.0,0.141,0.803,0.17,0.169,1.822,0.004,thousand_km2
BA_Forest,monthly,MED,2011,0.013,0.169,0.692,0.166,0.001,0.034,0.06,0.482,0.902,0.908,0.316,0.067,thousand_km2
BA_Forest,monthly,MED,2012,0.012,1.358,1.169,0.045,0.001,0.031,0.532,2.391,0.997,0.053,0.01,0.0,thousand_km2
BA_Forest,monthly,MED,2013,0.003,0.013,0.002,0.025,0.014,0.007,0.05,1.268,0.609,0.09,0.048,0.026,thousand_km2
BA_Forest,monthly,MED,2014,0.0,0.142,0.733,0.005,0.021,0.029,0.049,0.122,0.053,0.069,0.081,0.004,thousand_km2
BA_Forest,monthly,MED,2015,0.009,0.117,0.157,0.048,0.039,0.014,0.201,0.481,0.151,0.081,0.425,0.446,thousand_km2
BA_Forest,monthly,MED,2016,0.013,0.04,0.036,0.008,0.0,0.005,0.116,1.659,0.454,0.165,0.223,0.061,thousand_km2
BA_Forest,monthly,MED,2017,0.09,0.827,0.238,0.266,0.016,0.137,0.62,1.668,0.2,2.998,0.053,0.004,thousand_km2
BA_Forest,monthly,MED,2018,0.0,0.0,0.0,0.061,0.0,0.0,0.006,0.09,0.098,0.151,0.095,0.004,thousand_km2
BA_Forest,monthly,MED,2019,0.018,1.64,0.791,0.034,0.0,0.011,0.075,0.444,0.208,0.138,0.361,0.096,thousand_km2
BA_Forest,monthly,MED,2020,0.041,0.172,0.316,0.647,0.0,0.067,0.4,0.788,1.533,0.096,0.013,0.002,thousand_km2
BA_Forest,monthly,MED,2021,0.0,0.102,0.223,0.053,0.131,0.069,2.327,9.798,0.433,0.071,0.035,0.012,thousand_km2
BA_Forest,monthly,MED,2022,0.23,0.078,0.929,0.01,0.017,1.509,6.068,3.594,0.207,0.225,0.11,0.0,thousand_km2
BA_Forest,monthly,MED,2023,0.003,0.306,0.951,0.302,0.441,0.005,1.467,3.193,0.396,0.422,0.044,0.031,thousand_km2
BA_Forest,monthly,MED,2024,0.042,0.02,,,,,,,,,,,thousand_km2
