variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,WAF,2002,26.724,10.809,3.543,2.469,0.739,0.102,0.409,0.029,0.248,3.979,15.431,52.676,thousand_tonnes_C
Cem_Total,monthly,WAF,2003,32.071,9.697,6.299,2.973,1.229,0.076,0.018,0.001,0.124,3.005,15.599,42.519,thousand_tonnes_C
Cem_Total,monthly,WAF,2004,21.781,15.904,9.452,3.317,1.489,0.333,0.093,0.024,0.763,10.665,21.664,20.591,thousand_tonnes_C
Cem_Total,monthly,WAF,2005,56.563,11.016,3.828,3.386,0.995,0.151,0.011,0.0,0.366,5.87,22.154,34.953,thousand_tonnes_C
Cem_Total,monthly,WAF,2006,24.569,9.519,11.124,2.42,1.975,0.376,0.311,0.0,0.112,5.892,22.925,40.724,thousand_tonnes_C
Cem_Total,monthly,WAF,2007,32.102,17.949,7.561,2.602,2.277,0.272,0.034,0.0,0.184,4.244,14.068,29.236,thousand_tonnes_C
Cem_Total,monthly,WAF,2008,31.962,12.822,3.799,1.837,1.212,0.226,0.039,0.018,0.098,3.85,16.155,27.759,thousand_tonnes_C
Cem_Total,monthly,WAF,2009,21.439,9.168,3.904,7.787,1.526,0.285,0.033,0.0,0.166,2.641,12.534,28.563,thousand_tonnes_C
Cem_Total,monthly,WAF,2010,26.849,11.407,5.504,0.765,0.926,0.409,0.014,0.0,0.057,2.06,13.664,25.278,thousand_tonnes_C
Cem_Total,monthly,WAF,2011,23.894,14.479,4.037,2.405,1.973,0.392,0.152,0.033,0.265,6.238,14.714,28.337,thousand_tonnes_C
Cem_Total,monthly,WAF,2012,27.641,11.617,6.664,4.109,0.474,0.137,0.009,0.0,0.087,2.198,7.283,23.523,thousand_tonnes_C
Cem_Total,monthly,WAF,2013,25.446,10.758,4.392,3.322,1.72,0.254,0.07,0.006,0.123,3.06,13.904,24.53,thousand_tonnes_C
Cem_Total,monthly,WAF,2014,17.095,16.205,3.802,8.985,0.775,0.288,0.097,0.0,0.076,4.791,9.718,21.824,thousand_tonnes_C
Cem_Total,monthly,WAF,2015,22.324,11.17,3.901,9.652,0.794,0.148,0.033,0.001,0.036,1.815,13.905,18.056,thousand_tonnes_C
Cem_Total,monthly,WAF,2016,48.544,9.26,3.021,4.553,1.497,0.696,0.046,0.036,0.259,7.222,11.666,25.447,thousand_tonnes_C
Cem_Total,monthly,WAF,2017,11.871,17.114,4.96,7.869,0.55,0.222,0.156,0.011,0.265,10.737,14.409,22.168,thousand_tonnes_C
Cem_Total,monthly,WAF,2018,18.187,7.533,5.052,2.277,2.544,0.16,0.017,0.003,0.067,2.874,11.502,16.222,thousand_tonnes_C
Cem_Total,monthly,WAF,2019,17.114,13.811,4.76,1.861,2.441,0.352,0.104,0.0,0.045,3.03,11.29,17.133,thousand_tonnes_C
Cem_Total,monthly,WAF,2020,21.917,25.869,3.605,1.764,1.109,0.152,0.008,0.0,0.014,6.596,12.354,14.256,thousand_tonnes_C
