variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,ENA,2002,0.266,0.121,0.228,0.26,0.283,0.079,0.161,0.061,0.063,0.075,0.123,0.07,thousand_tonnes_C
Cem_Total,monthly,ENA,2003,0.443,0.308,0.186,0.251,0.114,0.344,0.039,0.011,0.047,0.218,0.157,0.102,thousand_tonnes_C
Cem_Total,monthly,ENA,2004,0.276,0.392,1.411,0.356,0.153,0.095,0.069,0.011,0.246,0.285,0.14,0.236,thousand_tonnes_C
Cem_Total,monthly,ENA,2005,0.346,0.559,0.418,0.24,0.22,1.74,0.358,0.251,0.187,0.147,0.257,0.133,thousand_tonnes_C
Cem_Total,monthly,ENA,2006,0.339,0.651,0.893,0.243,0.332,0.18,0.091,0.115,0.922,0.249,0.254,0.076,thousand_tonnes_C
Cem_Total,monthly,ENA,2007,0.203,0.849,0.55,1.312,4.857,0.79,0.063,0.199,0.524,0.088,0.223,0.196,thousand_tonnes_C
Cem_Total,monthly,ENA,2008,0.246,0.505,0.651,0.4,0.648,0.538,0.056,0.014,0.085,0.18,0.446,0.14,thousand_tonnes_C
Cem_Total,monthly,ENA,2009,0.39,0.72,0.556,0.423,0.085,0.289,0.082,0.022,0.131,0.114,0.213,0.065,thousand_tonnes_C
Cem_Total,monthly,ENA,2010,0.345,0.377,0.477,0.268,1.846,1.671,0.069,0.022,0.213,0.297,0.162,0.3,thousand_tonnes_C
Cem_Total,monthly,ENA,2011,0.132,0.523,1.129,0.385,0.915,2.279,0.306,0.18,0.24,0.163,0.411,0.098,thousand_tonnes_C
Cem_Total,monthly,ENA,2012,0.39,0.279,0.395,0.583,1.5,0.374,0.126,0.032,0.047,0.16,0.193,0.074,thousand_tonnes_C
Cem_Total,monthly,ENA,2013,0.712,0.415,1.197,0.179,0.2,0.103,0.017,0.019,0.076,0.176,0.197,0.103,thousand_tonnes_C
Cem_Total,monthly,ENA,2014,0.285,0.26,0.604,0.303,0.156,0.102,0.036,0.04,0.035,0.248,0.174,0.118,thousand_tonnes_C
Cem_Total,monthly,ENA,2015,0.251,0.444,0.297,0.147,0.29,0.079,0.102,0.036,0.456,0.604,0.115,0.103,thousand_tonnes_C
Cem_Total,monthly,ENA,2016,0.027,0.519,0.544,0.498,0.115,0.082,0.032,0.053,0.098,0.273,0.441,0.13,thousand_tonnes_C
Cem_Total,monthly,ENA,2017,0.318,0.596,0.909,1.784,0.877,0.099,0.062,0.033,0.101,0.171,0.203,0.189,thousand_tonnes_C
Cem_Total,monthly,ENA,2018,0.245,0.593,1.131,0.712,0.175,0.178,1.386,0.012,0.073,0.135,0.086,0.098,thousand_tonnes_C
Cem_Total,monthly,ENA,2019,0.186,0.242,0.883,0.23,0.284,0.152,0.03,0.021,0.324,0.127,0.26,0.087,thousand_tonnes_C
Cem_Total,monthly,ENA,2020,0.274,0.362,0.942,0.137,0.216,0.922,0.06,0.009,0.12,0.214,0.118,0.115,thousand_tonnes_C
