variable,timescale,region,year,sum,unit
BA_Forest,yearly,NCA,2001,7.195,thousand_km2
BA_Forest,yearly,NCA,2002,7.096,thousand_km2
BA_Forest,yearly,NCA,2003,10.079,thousand_km2
BA_Forest,yearly,NCA,2004,2.197,thousand_km2
BA_Forest,yearly,NCA,2005,11.932,thousand_km2
BA_Forest,yearly,NCA,2006,11.32,thousand_km2
BA_Forest,yearly,NCA,2007,6.742,thousand_km2
BA_Forest,yearly,NCA,2008,9.944,thousand_km2
BA_Forest,yearly,NCA,2009,5.433,thousand_km2
BA_Forest,yearly,NCA,2010,1.798,thousand_km2
BA_Forest,yearly,NCA,2011,16.936,thousand_km2
BA_Forest,yearly,NCA,2012,5.149,thousand_km2
BA_Forest,yearly,NCA,2013,13.973,thousand_km2
BA_Forest,yearly,NCA,2014,1.812,thousand_km2
BA_Forest,yearly,NCA,2015,2.605,thousand_km2
BA_Forest,yearly,NCA,2016,3.55,thousand_km2
BA_Forest,yearly,NCA,2017,6.835,thousand_km2
BA_Forest,yearly,NCA,2018,7.666,thousand_km2
BA_Forest,yearly,NCA,2019,11.292,thousand_km2
BA_Forest,yearly,NCA,2020,4.5,thousand_km2
BA_Forest,yearly,NCA,2021,14.606,thousand_km2
BA_Forest,yearly,NCA,2022,9.595,thousand_km2
BA_Forest,yearly,NCA,2023,9.548,thousand_km2
BA_Forest,yearly,NCA,2024,0.049,thousand_km2
