variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,NEN,2002,0.0,0.0,0.0,0.004,0.071,8.912,49.287,0.07,0.015,0.016,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2003,0.0,0.0,0.0,0.047,0.083,10.111,5.24,13.37,1.775,0.152,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2004,0.0,0.0,0.0,0.0,0.003,0.002,2.869,0.423,0.02,0.005,0.004,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2005,0.0,0.0,0.0,0.0,0.741,15.135,12.388,0.069,0.011,0.173,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2006,0.0,0.0,0.0,0.013,0.435,9.09,3.449,0.208,0.836,0.014,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2007,0.0,0.0,0.0,0.005,0.16,9.601,10.814,0.053,0.004,0.212,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2008,0.0,0.0,0.0,0.0,0.453,6.742,6.888,2.681,0.02,0.865,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2009,0.0,0.0,0.0,0.0,0.04,3.402,2.138,0.003,0.038,0.032,0.046,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2010,0.0,0.0,0.0,0.064,0.438,14.525,11.661,4.408,0.02,0.064,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2011,0.0,0.0,0.0,0.001,0.029,3.79,7.799,0.361,1.311,0.455,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2012,0.0,0.0,0.171,0.037,0.351,7.139,8.201,0.618,0.043,0.023,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2013,0.0,0.0,0.0,0.002,0.2,33.668,66.206,4.458,0.123,0.039,0.002,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2014,0.0,0.0,0.0,0.006,0.186,0.797,1.385,3.209,0.065,0.203,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2015,0.0,0.0,0.0,0.0,0.122,1.7,6.557,0.046,0.033,0.055,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2016,0.0,0.0,0.0,0.006,0.518,0.067,1.262,0.009,0.0,0.004,0.006,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2017,0.0,0.0,0.0,0.0,0.545,0.729,2.438,9.724,4.392,0.08,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2018,0.0,0.0,0.0,0.46,0.23,2.074,4.621,1.119,0.041,0.016,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NEN,2019,0.0,0.0,0.005,0.008,0.062,1.073,4.046,0.08,0.005,0.004,0.0,0.001,thousand_tonnes_C
Cem_Total,monthly,NEN,2020,0.0,0.0,0.0,0.022,0.204,0.081,0.083,0.181,0.011,0.033,0.0,0.0,thousand_tonnes_C
