variable,timescale,region,year,sum,unit
BA_Total,yearly,WAF,2001,2115.898,thousand_km2
BA_Total,yearly,WAF,2002,2138.871,thousand_km2
BA_Total,yearly,WAF,2003,2084.849,thousand_km2
BA_Total,yearly,WAF,2004,1997.577,thousand_km2
BA_Total,yearly,WAF,2005,2602.952,thousand_km2
BA_Total,yearly,WAF,2006,2257.551,thousand_km2
BA_Total,yearly,WAF,2007,2020.285,thousand_km2
BA_Total,yearly,WAF,2008,1921.47,thousand_km2
BA_Total,yearly,WAF,2009,1664.682,thousand_km2
BA_Total,yearly,WAF,2010,1688.757,thousand_km2
BA_Total,yearly,WAF,2011,1889.902,thousand_km2
BA_Total,yearly,WAF,2012,1560.022,thousand_km2
BA_Total,yearly,WAF,2013,1689.837,thousand_km2
BA_Total,yearly,WAF,2014,1528.475,thousand_km2
BA_Total,yearly,WAF,2015,1505.18,thousand_km2
BA_Total,yearly,WAF,2016,1999.523,thousand_km2
BA_Total,yearly,WAF,2017,1609.427,thousand_km2
BA_Total,yearly,WAF,2018,1262.775,thousand_km2
BA_Total,yearly,WAF,2019,1364.079,thousand_km2
BA_Total,yearly,WAF,2020,1616.852,thousand_km2
BA_Total,yearly,WAF,2021,1435.454,thousand_km2
BA_Total,yearly,WAF,2022,1516.371,thousand_km2
BA_Total,yearly,WAF,2023,1427.674,thousand_km2
BA_Total,yearly,WAF,2024,602.189,thousand_km2
