variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,EEU,2002,0.0,0.002,0.112,0.386,0.075,0.621,6.07,9.276,4.824,0.158,0.025,0.002,thousand_tonnes_C
Cem_Total,monthly,EEU,2003,0.0,0.029,0.224,0.728,0.031,0.096,0.286,0.742,2.263,4.282,0.003,0.0,thousand_tonnes_C
Cem_Total,monthly,EEU,2004,0.0,0.004,0.128,0.61,0.434,3.478,2.15,4.829,2.204,0.874,0.025,0.002,thousand_tonnes_C
Cem_Total,monthly,EEU,2005,0.033,0.087,0.455,0.792,0.019,1.065,4.34,4.932,5.448,3.747,0.125,0.004,thousand_tonnes_C
Cem_Total,monthly,EEU,2006,0.0,0.059,0.187,4.126,0.39,3.918,5.004,5.267,2.419,0.66,0.02,0.0,thousand_tonnes_C
Cem_Total,monthly,EEU,2007,0.001,0.018,1.193,0.069,0.04,1.186,3.585,6.66,1.762,1.144,0.008,0.001,thousand_tonnes_C
Cem_Total,monthly,EEU,2008,0.004,0.018,0.575,2.741,0.309,0.415,3.776,9.355,3.352,1.071,0.067,0.001,thousand_tonnes_C
Cem_Total,monthly,EEU,2009,0.003,0.0,0.673,6.142,0.213,0.948,4.395,2.608,1.096,0.926,0.044,0.0,thousand_tonnes_C
Cem_Total,monthly,EEU,2010,0.0,0.005,0.347,0.885,0.195,1.981,8.984,9.336,1.694,0.223,0.034,0.0,thousand_tonnes_C
Cem_Total,monthly,EEU,2011,0.002,0.459,0.2,0.253,0.012,0.142,2.084,1.164,0.375,0.161,0.004,0.0,thousand_tonnes_C
Cem_Total,monthly,EEU,2012,0.0,0.0,0.189,0.772,0.126,0.625,0.916,1.356,0.31,0.297,0.013,0.001,thousand_tonnes_C
Cem_Total,monthly,EEU,2013,0.001,0.028,0.042,0.474,0.025,0.398,0.262,0.963,0.033,0.077,0.041,0.0,thousand_tonnes_C
Cem_Total,monthly,EEU,2014,0.0,0.069,0.152,1.098,0.094,0.458,1.805,3.306,1.442,1.472,0.071,0.002,thousand_tonnes_C
Cem_Total,monthly,EEU,2015,0.0,0.05,0.365,0.248,0.046,1.17,0.762,1.679,2.152,0.765,0.054,0.001,thousand_tonnes_C
Cem_Total,monthly,EEU,2016,0.0,0.008,0.032,0.352,0.009,0.075,0.283,1.75,0.309,0.112,0.004,0.0,thousand_tonnes_C
Cem_Total,monthly,EEU,2017,0.0,0.115,0.24,0.755,0.131,0.176,3.366,4.658,2.854,0.416,0.01,0.0,thousand_tonnes_C
Cem_Total,monthly,EEU,2018,0.0,0.001,0.177,0.751,0.61,0.48,1.094,0.867,0.918,0.309,0.061,0.0,thousand_tonnes_C
Cem_Total,monthly,EEU,2019,0.0,0.075,0.707,1.002,0.053,0.476,1.089,0.535,0.698,0.332,0.103,0.001,thousand_tonnes_C
Cem_Total,monthly,EEU,2020,0.0,0.194,0.272,0.156,0.007,0.421,1.345,0.81,1.153,0.868,0.082,0.002,thousand_tonnes_C
