variable,timescale,region,year,sum,unit
BA_Total,seasonal_djf,SEA,2001,0.0,thousand_km2
BA_Total,seasonal_djf,SEA,2002,175.343,thousand_km2
BA_Total,seasonal_djf,SEA,2003,190.819,thousand_km2
BA_Total,seasonal_djf,SEA,2004,247.793,thousand_km2
BA_Total,seasonal_djf,SEA,2005,283.368,thousand_km2
BA_Total,seasonal_djf,SEA,2006,184.487,thousand_km2
BA_Total,seasonal_djf,SEA,2007,255.875,thousand_km2
BA_Total,seasonal_djf,SEA,2008,162.897,thousand_km2
BA_Total,seasonal_djf,SEA,2009,206.713,thousand_km2
BA_Total,seasonal_djf,SEA,2010,186.071,thousand_km2
BA_Total,seasonal_djf,SEA,2011,192.089,thousand_km2
BA_Total,seasonal_djf,SEA,2012,177.59,thousand_km2
BA_Total,seasonal_djf,SEA,2013,202.898,thousand_km2
BA_Total,seasonal_djf,SEA,2014,169.099,thousand_km2
BA_Total,seasonal_djf,SEA,2015,201.119,thousand_km2
BA_Total,seasonal_djf,SEA,2016,204.906,thousand_km2
BA_Total,seasonal_djf,SEA,2017,155.116,thousand_km2
BA_Total,seasonal_djf,SEA,2018,147.363,thousand_km2
BA_Total,seasonal_djf,SEA,2019,190.489,thousand_km2
BA_Total,seasonal_djf,SEA,2020,208.85,thousand_km2
BA_Total,seasonal_djf,SEA,2021,152.162,thousand_km2
BA_Total,seasonal_djf,SEA,2022,95.271,thousand_km2
BA_Total,seasonal_djf,SEA,2023,147.903,thousand_km2
BA_Total,seasonal_djf,SEA,2024,146.297,thousand_km2
