fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-02-01,2023-02-01,0.004351,0.000181,0.008521,0.005067,0.040835,0.06606,0.012496,0.119624,0.01564,0.067567,0.860715,0.979596,BA_Forest_NonForest,seasonal_djf,NCA
