variable,timescale,region,tstart,tend,statistic,value,unit
Cem_Total,seasonal_djf,SAM,2002,2020,mann_kendall_slope,0.096551,thousand_tonnes_C/year
Cem_Total,seasonal_djf,SAM,2002,2020,theil_sen_slope,0.120856,thousand_tonnes_C/year
Cem_Total,seasonal_djf,SAM,2002,2020,theil_sen_slope_lower,0.027024,thousand_tonnes_C/year
Cem_Total,seasonal_djf,SAM,2002,2020,theil_sen_slope_upper,0.214688,thousand_tonnes_C/year
Cem_Total,seasonal_djf,SAM,2002,2020,theil_sen_pvalue_slope,0.011588,1
Cem_Total,seasonal_djf,SAM,2002,2020,theil_sen_intercept,0.791813,thousand_tonnes_C
Cem_Total,seasonal_djf,SAM,2002,2020,theil_sen_intercept_lower,-0.196767,thousand_tonnes_C
Cem_Total,seasonal_djf,SAM,2002,2020,theil_sen_intercept_upper,1.780393,thousand_tonnes_C
Cem_Total,seasonal_djf,SAM,2002,2020,residual_standard_deviation,1.142983,thousand_tonnes_C
