variable,timescale,region,year,sum,unit
BA_Total,seasonal_mam,WAF,2001,123.322,thousand_km2
BA_Total,seasonal_mam,WAF,2002,106.692,thousand_km2
BA_Total,seasonal_mam,WAF,2003,158.671,thousand_km2
BA_Total,seasonal_mam,WAF,2004,232.036,thousand_km2
BA_Total,seasonal_mam,WAF,2005,133.397,thousand_km2
BA_Total,seasonal_mam,WAF,2006,231.559,thousand_km2
BA_Total,seasonal_mam,WAF,2007,175.175,thousand_km2
BA_Total,seasonal_mam,WAF,2008,116.356,thousand_km2
BA_Total,seasonal_mam,WAF,2009,180.972,thousand_km2
BA_Total,seasonal_mam,WAF,2010,121.705,thousand_km2
BA_Total,seasonal_mam,WAF,2011,135.612,thousand_km2
BA_Total,seasonal_mam,WAF,2012,150.698,thousand_km2
BA_Total,seasonal_mam,WAF,2013,130.315,thousand_km2
BA_Total,seasonal_mam,WAF,2014,138.293,thousand_km2
BA_Total,seasonal_mam,WAF,2015,143.894,thousand_km2
BA_Total,seasonal_mam,WAF,2016,115.159,thousand_km2
BA_Total,seasonal_mam,WAF,2017,144.126,thousand_km2
BA_Total,seasonal_mam,WAF,2018,120.78,thousand_km2
BA_Total,seasonal_mam,WAF,2019,113.735,thousand_km2
BA_Total,seasonal_mam,WAF,2020,98.725,thousand_km2
BA_Total,seasonal_mam,WAF,2021,123.075,thousand_km2
BA_Total,seasonal_mam,WAF,2022,102.915,thousand_km2
BA_Total,seasonal_mam,WAF,2023,134.618,thousand_km2
BA_Total,seasonal_mam,WAF,2024,0.0,thousand_km2
