variable,timescale,region,year,sum,unit
BA_Total,seasonal_djf,SES,2001,0.0,thousand_km2
BA_Total,seasonal_djf,SES,2002,110.203,thousand_km2
BA_Total,seasonal_djf,SES,2003,73.251,thousand_km2
BA_Total,seasonal_djf,SES,2004,62.076,thousand_km2
BA_Total,seasonal_djf,SES,2005,67.414,thousand_km2
BA_Total,seasonal_djf,SES,2006,65.912,thousand_km2
BA_Total,seasonal_djf,SES,2007,23.529,thousand_km2
BA_Total,seasonal_djf,SES,2008,36.054,thousand_km2
BA_Total,seasonal_djf,SES,2009,56.581,thousand_km2
BA_Total,seasonal_djf,SES,2010,27.604,thousand_km2
BA_Total,seasonal_djf,SES,2011,22.639,thousand_km2
BA_Total,seasonal_djf,SES,2012,88.279,thousand_km2
BA_Total,seasonal_djf,SES,2013,58.612,thousand_km2
BA_Total,seasonal_djf,SES,2014,82.636,thousand_km2
BA_Total,seasonal_djf,SES,2015,41.471,thousand_km2
BA_Total,seasonal_djf,SES,2016,30.273,thousand_km2
BA_Total,seasonal_djf,SES,2017,130.705,thousand_km2
BA_Total,seasonal_djf,SES,2018,80.328,thousand_km2
BA_Total,seasonal_djf,SES,2019,52.182,thousand_km2
BA_Total,seasonal_djf,SES,2020,43.176,thousand_km2
BA_Total,seasonal_djf,SES,2021,28.929,thousand_km2
BA_Total,seasonal_djf,SES,2022,174.194,thousand_km2
BA_Total,seasonal_djf,SES,2023,55.321,thousand_km2
BA_Total,seasonal_djf,SES,2024,29.152,thousand_km2
