variable,timescale,region,year,sum,unit
Cem_Total,seasonal_jja,MDG,2002,3.089,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2003,4.665,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2004,2.459,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2005,4.39,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2006,2.692,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2007,4.793,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2008,3.391,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2009,3.34,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2010,3.074,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2011,3.028,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2012,3.3,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2013,3.394,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2014,2.374,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2015,2.339,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2016,3.146,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2017,2.827,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2018,3.612,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2019,4.09,thousand_tonnes_C
Cem_Total,seasonal_jja,MDG,2020,2.837,thousand_tonnes_C
