fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-07-01,2023-07-01,4.8e-05,-0.000724,0.000819,0.0,0.903882,0.009025,-0.000881,0.018932,0.074156,0.018393,0.246969,0.829356,BA_Forest_NonForest,seasonal_jja,SWS
