variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,NEN,2001,0.0,0.0,0.0,0.052,0.046,1.118,0.703,0.152,0.014,0.019,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2002,0.0,0.0,0.0,0.0,0.095,7.008,12.124,0.104,0.003,0.024,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2003,0.0,0.0,0.0,0.027,0.108,10.033,2.51,4.358,0.611,0.154,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.907,0.214,0.009,0.001,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2005,0.0,0.0,0.0,0.0,0.027,2.648,2.661,0.109,0.004,0.056,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2006,0.0,0.0,0.0,0.023,0.137,5.249,3.054,0.137,2.377,0.03,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2007,0.0,0.0,0.0,0.013,0.139,4.307,3.078,0.022,0.002,0.016,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2008,0.0,0.0,0.0,0.0,0.163,1.927,2.087,0.802,0.025,0.366,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2009,0.0,0.0,0.0,0.0,0.0,2.058,0.454,0.0,0.0,0.014,0.002,0.0,thousand_km2
BA_Forest,monthly,NEN,2010,0.0,0.0,0.0,0.029,0.582,5.948,6.506,2.8,0.02,0.002,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2011,0.0,0.0,0.0,0.0,0.003,2.997,13.387,0.79,1.084,1.009,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2012,0.0,0.0,0.474,0.061,0.122,1.58,7.309,0.563,0.052,0.05,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2013,0.0,0.0,0.0,0.006,0.161,17.74,30.983,3.211,0.123,0.019,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2014,0.0,0.0,0.0,0.0,0.103,0.481,0.437,1.657,0.042,0.017,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2015,0.0,0.0,0.0,0.0,0.076,1.74,5.92,0.014,0.022,0.025,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2016,0.0,0.0,0.0,0.026,1.225,0.059,0.267,0.003,0.0,0.005,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2017,0.0,0.0,0.0,0.0,0.002,0.253,1.4,8.603,4.344,0.039,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2018,0.0,0.0,0.0,0.746,0.259,2.195,5.491,2.252,0.084,0.002,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2019,0.0,0.0,0.002,0.006,0.025,1.982,7.71,0.136,0.008,0.0,0.0,0.02,thousand_km2
BA_Forest,monthly,NEN,2020,0.001,0.0,0.0,0.0,0.018,0.293,0.097,0.368,0.0,0.007,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2021,0.0,0.0,0.008,0.011,4.917,1.186,63.143,10.912,0.642,1.736,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2022,0.0,0.0,0.0,0.0,0.022,0.641,5.646,0.616,0.05,0.026,0.0,0.0,thousand_km2
BA_Forest,monthly,NEN,2023,0.0,0.0,0.0,0.106,0.889,60.7,28.668,2.667,3.213,0.512,0.001,0.0,thousand_km2
BA_Forest,monthly,NEN,2024,0.0,0.0,,,,,,,,,,,thousand_km2
