variable,timescale,region,tstart,tend,statistic,value,unit
Cem_Total,seasonal_son,NWN,2002,2020,mann_kendall_slope,0.004588,thousand_tonnes_C/year
Cem_Total,seasonal_son,NWN,2002,2020,theil_sen_slope,0.004536,thousand_tonnes_C/year
Cem_Total,seasonal_son,NWN,2002,2020,theil_sen_slope_lower,-0.090471,thousand_tonnes_C/year
Cem_Total,seasonal_son,NWN,2002,2020,theil_sen_slope_upper,0.099544,thousand_tonnes_C/year
Cem_Total,seasonal_son,NWN,2002,2020,theil_sen_pvalue_slope,0.925443,1
Cem_Total,seasonal_son,NWN,2002,2020,theil_sen_intercept,1.050446,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2002,2020,theil_sen_intercept_lower,0.04948,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2002,2020,theil_sen_intercept_upper,2.051413,thousand_tonnes_C
Cem_Total,seasonal_son,NWN,2002,2020,residual_standard_deviation,1.388954,thousand_tonnes_C
