variable,timescale,region,tstart,tend,statistic,value,unit
BA_Forest,monthly,WSB,2001,2024,mann_kendall_slope,0.0,thousand_km2/year
BA_Forest,monthly,WSB,2001,2024,theil_sen_slope,-0.002234,thousand_km2/year
BA_Forest,monthly,WSB,2001,2024,theil_sen_slope_lower,-0.009048,thousand_km2/year
BA_Forest,monthly,WSB,2001,2024,theil_sen_slope_upper,0.004579,thousand_km2/year
BA_Forest,monthly,WSB,2001,2024,theil_sen_pvalue_slope,0.519107,1
BA_Forest,monthly,WSB,2001,2024,theil_sen_intercept,1.942766,thousand_km2
BA_Forest,monthly,WSB,2001,2024,theil_sen_intercept_lower,0.852164,thousand_km2
BA_Forest,monthly,WSB,2001,2024,theil_sen_intercept_upper,3.033367,thousand_km2
BA_Forest,monthly,WSB,2001,2024,residual_standard_deviation,4.630977,thousand_km2
