variable,timescale,region,year,sum,unit
Cem_Total,seasonal_jja,WNA,2002,6.471,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2003,5.595,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2004,2.02,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2005,3.963,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2006,7.079,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2007,13.77,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2008,11.285,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2009,2.671,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2010,1.268,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2011,4.184,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2012,10.295,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2013,6.457,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2014,4.931,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2015,14.572,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2016,8.061,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2017,10.658,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2018,17.343,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2019,1.295,thousand_tonnes_C
Cem_Total,seasonal_jja,WNA,2020,13.31,thousand_tonnes_C
