variable,timescale,region,year,sum,unit
BA_Total,yearly_jj,EAU,2001,15.813,thousand_km2
BA_Total,yearly_jj,EAU,2002,136.638,thousand_km2
BA_Total,yearly_jj,EAU,2003,85.234,thousand_km2
BA_Total,yearly_jj,EAU,2004,33.073,thousand_km2
BA_Total,yearly_jj,EAU,2005,72.11,thousand_km2
BA_Total,yearly_jj,EAU,2006,52.766,thousand_km2
BA_Total,yearly_jj,EAU,2007,46.958,thousand_km2
BA_Total,yearly_jj,EAU,2008,14.627,thousand_km2
BA_Total,yearly_jj,EAU,2009,53.377,thousand_km2
BA_Total,yearly_jj,EAU,2010,128.384,thousand_km2
BA_Total,yearly_jj,EAU,2011,28.209,thousand_km2
BA_Total,yearly_jj,EAU,2012,215.083,thousand_km2
BA_Total,yearly_jj,EAU,2013,164.997,thousand_km2
BA_Total,yearly_jj,EAU,2014,87.301,thousand_km2
BA_Total,yearly_jj,EAU,2015,33.752,thousand_km2
BA_Total,yearly_jj,EAU,2016,39.491,thousand_km2
BA_Total,yearly_jj,EAU,2017,51.227,thousand_km2
BA_Total,yearly_jj,EAU,2018,37.07,thousand_km2
BA_Total,yearly_jj,EAU,2019,58.117,thousand_km2
BA_Total,yearly_jj,EAU,2020,169.508,thousand_km2
BA_Total,yearly_jj,EAU,2021,41.281,thousand_km2
BA_Total,yearly_jj,EAU,2022,35.585,thousand_km2
BA_Total,yearly_jj,EAU,2023,35.558,thousand_km2
BA_Total,yearly_jj,EAU,2024,82.146,thousand_km2
