variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,NEAF,2001,19.3,22.266,21.338,7.793,2.063,0.0,0.0,0.0,0.0,0.018,0.414,4.884,thousand_km2
BA_Forest,monthly,NEAF,2002,23.156,25.632,5.308,2.337,1.189,0.249,0.141,0.231,0.629,0.104,0.85,1.329,thousand_km2
BA_Forest,monthly,NEAF,2003,26.342,26.836,6.708,4.513,1.654,0.007,0.096,0.011,0.141,0.585,1.147,11.304,thousand_km2
BA_Forest,monthly,NEAF,2004,2.616,15.008,2.127,0.127,0.04,0.007,0.041,0.013,0.022,0.241,0.089,1.134,thousand_km2
BA_Forest,monthly,NEAF,2005,11.161,15.234,8.49,3.346,1.533,0.014,0.001,0.004,0.013,0.025,2.354,5.906,thousand_km2
BA_Forest,monthly,NEAF,2006,29.309,22.343,12.816,12.302,0.678,0.043,0.14,0.037,0.49,0.797,0.859,14.788,thousand_km2
BA_Forest,monthly,NEAF,2007,43.659,36.215,23.945,9.591,2.97,0.162,0.022,0.017,0.116,0.174,2.292,36.575,thousand_km2
BA_Forest,monthly,NEAF,2008,9.195,17.192,9.985,3.052,0.663,0.154,0.036,0.002,0.018,0.051,0.451,2.677,thousand_km2
BA_Forest,monthly,NEAF,2009,14.364,11.406,8.533,1.319,1.057,0.983,0.088,0.061,0.032,0.028,1.489,4.578,thousand_km2
BA_Forest,monthly,NEAF,2010,5.281,3.602,3.232,0.646,0.034,0.012,0.018,0.024,0.0,0.012,0.218,1.305,thousand_km2
BA_Forest,monthly,NEAF,2011,9.952,13.871,5.378,2.576,0.832,0.047,0.14,0.001,0.006,0.064,0.183,4.248,thousand_km2
BA_Forest,monthly,NEAF,2012,27.034,39.537,15.211,5.685,0.395,0.044,0.004,0.0,0.006,0.06,0.222,2.092,thousand_km2
BA_Forest,monthly,NEAF,2013,54.408,28.685,19.987,17.447,3.513,0.863,0.072,0.011,0.009,0.176,1.759,23.633,thousand_km2
BA_Forest,monthly,NEAF,2014,26.549,26.525,11.681,1.769,0.314,0.296,0.007,0.0,0.002,0.024,1.095,18.794,thousand_km2
BA_Forest,monthly,NEAF,2015,8.808,14.176,6.705,2.441,0.15,0.194,0.438,0.149,0.231,0.175,1.109,2.311,thousand_km2
BA_Forest,monthly,NEAF,2016,4.674,5.867,0.513,0.152,0.052,0.028,0.002,0.012,0.012,0.023,0.242,1.652,thousand_km2
BA_Forest,monthly,NEAF,2017,5.52,2.867,2.897,0.419,0.065,0.009,0.007,0.0,0.001,0.011,0.165,2.825,thousand_km2
BA_Forest,monthly,NEAF,2018,6.724,14.206,4.031,2.616,1.119,0.314,0.072,0.017,0.261,0.34,3.644,3.611,thousand_km2
BA_Forest,monthly,NEAF,2019,96.62,39.092,28.909,7.926,2.255,0.001,0.0,0.0,0.001,0.062,0.43,1.293,thousand_km2
BA_Forest,monthly,NEAF,2020,4.691,7.216,5.26,9.846,2.226,0.564,0.028,0.003,0.08,0.025,0.208,1.362,thousand_km2
BA_Forest,monthly,NEAF,2021,2.916,12.267,8.384,4.43,0.846,1.74,0.051,0.024,0.033,0.04,0.27,2.712,thousand_km2
BA_Forest,monthly,NEAF,2022,5.925,11.416,17.175,0.83,1.05,0.826,0.016,0.024,0.049,0.08,0.206,0.742,thousand_km2
BA_Forest,monthly,NEAF,2023,7.432,9.27,9.466,8.572,7.57,0.205,0.023,0.379,0.059,0.134,0.18,2.829,thousand_km2
BA_Forest,monthly,NEAF,2024,8.733,8.823,,,,,,,,,,,thousand_km2
