variable,timescale,region,tstart,tend,statistic,value,unit
Cem_Forest,monthly,WCE,2002,2020,mann_kendall_slope,0.0,thousand_tonnes_C/year
Cem_Forest,monthly,WCE,2002,2020,theil_sen_slope,0.000147,thousand_tonnes_C/year
Cem_Forest,monthly,WCE,2002,2020,theil_sen_slope_lower,-0.000268,thousand_tonnes_C/year
Cem_Forest,monthly,WCE,2002,2020,theil_sen_slope_upper,0.000562,thousand_tonnes_C/year
Cem_Forest,monthly,WCE,2002,2020,theil_sen_pvalue_slope,0.486754,1
Cem_Forest,monthly,WCE,2002,2020,theil_sen_intercept,0.068169,thousand_tonnes_C
Cem_Forest,monthly,WCE,2002,2020,theil_sen_intercept_lower,0.013718,thousand_tonnes_C
Cem_Forest,monthly,WCE,2002,2020,theil_sen_intercept_upper,0.122619,thousand_tonnes_C
Cem_Forest,monthly,WCE,2002,2020,residual_standard_deviation,0.209308,thousand_tonnes_C
