variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,CAU,2002,5.16,1.673,0.759,2.786,1.131,0.703,1.681,3.571,5.946,14.432,20.975,4.815,thousand_tonnes_C
Cem_Total,monthly,CAU,2003,1.306,0.224,0.12,0.156,0.129,0.048,0.067,0.201,0.355,0.854,1.711,1.077,thousand_tonnes_C
Cem_Total,monthly,CAU,2004,0.819,0.107,0.083,0.667,0.12,0.048,0.064,0.197,0.854,5.187,4.484,4.095,thousand_tonnes_C
Cem_Total,monthly,CAU,2005,1.191,0.775,0.751,0.173,0.053,0.007,0.011,0.074,0.073,0.126,1.482,0.749,thousand_tonnes_C
Cem_Total,monthly,CAU,2006,0.07,0.063,0.047,0.394,0.182,0.199,0.123,0.411,2.121,6.827,18.287,3.962,thousand_tonnes_C
Cem_Total,monthly,CAU,2007,0.255,2.374,0.167,0.142,0.237,0.187,0.184,0.445,4.951,3.944,4.185,4.598,thousand_tonnes_C
Cem_Total,monthly,CAU,2008,3.207,0.349,0.269,0.149,0.073,0.039,0.193,0.233,0.165,1.49,0.964,0.357,thousand_tonnes_C
Cem_Total,monthly,CAU,2009,0.709,0.153,0.104,0.167,0.133,0.038,0.114,0.353,0.212,1.846,1.699,0.524,thousand_tonnes_C
Cem_Total,monthly,CAU,2010,0.479,0.942,0.153,0.19,0.077,0.008,0.028,0.281,0.056,0.158,0.973,0.313,thousand_tonnes_C
Cem_Total,monthly,CAU,2011,1.433,0.295,0.212,1.041,2.268,0.929,1.904,7.333,39.328,32.893,5.225,4.186,thousand_tonnes_C
Cem_Total,monthly,CAU,2012,5.015,4.209,0.498,2.564,1.075,1.488,0.777,4.03,14.25,37.318,15.664,2.618,thousand_tonnes_C
Cem_Total,monthly,CAU,2013,4.15,0.462,0.165,0.092,0.048,0.049,0.045,0.102,0.343,1.113,3.505,0.999,thousand_tonnes_C
Cem_Total,monthly,CAU,2014,0.642,0.273,0.721,0.313,0.414,0.198,0.183,0.415,0.811,8.461,5.167,1.898,thousand_tonnes_C
Cem_Total,monthly,CAU,2015,1.131,0.444,0.242,1.171,0.462,0.149,0.096,0.882,1.023,5.377,4.017,1.781,thousand_tonnes_C
Cem_Total,monthly,CAU,2016,0.525,0.092,0.18,0.032,0.104,0.008,0.085,0.078,0.092,0.712,0.943,1.277,thousand_tonnes_C
Cem_Total,monthly,CAU,2017,0.029,0.298,0.422,0.552,1.949,0.629,0.402,2.387,4.239,5.833,11.631,6.699,thousand_tonnes_C
Cem_Total,monthly,CAU,2018,1.288,0.634,0.507,2.591,1.264,0.327,0.823,0.573,1.848,15.056,7.937,3.508,thousand_tonnes_C
Cem_Total,monthly,CAU,2019,7.664,2.146,1.234,0.571,0.285,0.033,0.131,0.028,0.217,2.16,1.174,3.532,thousand_tonnes_C
Cem_Total,monthly,CAU,2020,0.148,0.136,0.03,0.055,0.182,0.036,0.045,0.02,0.099,0.106,0.859,0.478,thousand_tonnes_C
