variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Forest,monthly,SAS,2002,0.078,0.964,4.913,2.487,0.109,0.0,0.0,0.002,0.0,0.0,0.007,0.012,thousand_tonnes_C
Cem_Forest,monthly,SAS,2003,0.041,0.358,8.089,7.202,0.174,0.0,0.0,0.001,0.0,0.0,0.003,0.008,thousand_tonnes_C
Cem_Forest,monthly,SAS,2004,0.11,1.344,30.303,2.304,0.312,0.0,0.0,0.0,0.0,0.0,0.001,0.008,thousand_tonnes_C
Cem_Forest,monthly,SAS,2005,0.093,6.094,5.407,4.054,0.178,0.023,0.0,0.0,0.0,0.0,0.003,0.02,thousand_tonnes_C
Cem_Forest,monthly,SAS,2006,0.536,1.239,9.454,5.024,0.085,0.0,0.0,0.0,0.0,0.001,0.004,0.009,thousand_tonnes_C
Cem_Forest,monthly,SAS,2007,0.074,1.018,20.929,6.684,0.151,0.0,0.0,0.0,0.0,0.0,0.001,0.003,thousand_tonnes_C
Cem_Forest,monthly,SAS,2008,0.086,0.121,4.063,3.452,0.721,0.0,0.0,0.0,0.0,0.0,0.0,0.011,thousand_tonnes_C
Cem_Forest,monthly,SAS,2009,0.086,7.009,11.73,3.867,0.055,0.009,0.0,0.0,0.0,0.0,0.05,0.033,thousand_tonnes_C
Cem_Forest,monthly,SAS,2010,0.136,1.045,21.735,3.01,0.102,0.001,0.0,0.0,0.0,0.0,0.001,0.0,thousand_tonnes_C
Cem_Forest,monthly,SAS,2011,0.023,0.297,6.727,1.492,0.034,0.0,0.0,0.0,0.0,0.0,0.01,0.013,thousand_tonnes_C
Cem_Forest,monthly,SAS,2012,0.013,3.384,10.232,1.05,0.336,0.001,0.0,0.007,0.0,0.0,0.001,0.013,thousand_tonnes_C
Cem_Forest,monthly,SAS,2013,0.083,2.219,7.547,9.398,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.007,thousand_tonnes_C
Cem_Forest,monthly,SAS,2014,0.051,0.519,11.369,8.829,0.459,0.002,0.0,0.0,0.0,0.0,0.003,0.006,thousand_tonnes_C
Cem_Forest,monthly,SAS,2015,0.141,0.902,17.368,1.837,0.081,0.0,0.0,0.0,0.0,0.0,0.005,0.002,thousand_tonnes_C
Cem_Forest,monthly,SAS,2016,0.024,0.72,3.167,4.697,0.038,0.0,0.0,0.0,0.0,0.001,0.0,0.004,thousand_tonnes_C
Cem_Forest,monthly,SAS,2017,0.04,1.197,4.014,4.217,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,SAS,2018,0.041,0.33,4.022,1.207,0.01,0.0,0.0,0.0,0.0,0.001,0.021,0.028,thousand_tonnes_C
Cem_Forest,monthly,SAS,2019,0.04,0.615,4.414,3.701,0.6,0.004,0.0,0.0,0.0,0.004,0.011,0.009,thousand_tonnes_C
Cem_Forest,monthly,SAS,2020,0.014,0.471,11.245,4.299,0.138,0.0,0.0,0.0,0.0,0.0,0.002,0.003,thousand_tonnes_C
