variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,WCE,2001,1.731,0.132,3.982,2.823,0.0,17.656,80.05,87.004,33.294,7.733,0.246,0.0,thousand_km2
BA_Total,monthly,WCE,2002,0.168,2.088,38.126,10.157,0.043,14.846,54.403,61.498,22.758,1.281,0.98,0.17,thousand_km2
BA_Total,monthly,WCE,2003,0.011,0.097,8.773,28.56,0.307,0.475,1.659,2.75,10.915,2.475,0.126,0.0,thousand_km2
BA_Total,monthly,WCE,2004,0.0,0.076,5.689,10.505,0.246,1.62,16.24,38.843,24.771,7.563,0.229,0.005,thousand_km2
BA_Total,monthly,WCE,2005,0.699,2.495,27.283,45.343,0.115,6.722,32.158,37.528,26.983,23.818,0.166,0.002,thousand_km2
BA_Total,monthly,WCE,2006,0.134,0.143,13.961,37.35,3.957,4.692,36.253,29.526,21.267,9.436,1.301,0.043,thousand_km2
BA_Total,monthly,WCE,2007,0.251,1.81,64.794,0.868,0.352,13.258,40.442,36.442,11.083,3.379,0.36,0.253,thousand_km2
BA_Total,monthly,WCE,2008,0.156,1.696,32.546,1.724,0.073,3.21,49.079,175.769,59.599,6.867,1.92,0.052,thousand_km2
BA_Total,monthly,WCE,2009,0.042,0.067,30.701,82.983,0.281,3.097,34.988,46.275,20.508,8.772,0.146,0.0,thousand_km2
BA_Total,monthly,WCE,2010,0.0,0.039,22.225,11.004,0.019,2.0,28.523,32.016,16.505,8.06,2.309,0.008,thousand_km2
BA_Total,monthly,WCE,2011,0.0,0.487,12.017,13.704,0.096,3.037,11.236,19.536,12.757,18.289,3.229,0.153,thousand_km2
BA_Total,monthly,WCE,2012,0.003,3.713,23.016,5.349,0.198,1.144,7.845,5.728,14.392,10.421,1.114,0.0,thousand_km2
BA_Total,monthly,WCE,2013,0.023,1.278,1.952,15.413,0.24,2.89,7.6,16.27,1.811,8.28,1.128,0.054,thousand_km2
BA_Total,monthly,WCE,2014,0.0,14.478,14.374,9.839,0.24,4.679,28.966,32.8,30.175,52.955,4.264,0.0,thousand_km2
BA_Total,monthly,WCE,2015,0.005,11.298,19.718,4.973,0.174,3.241,24.886,34.856,26.112,37.975,3.221,0.155,thousand_km2
BA_Total,monthly,WCE,2016,0.005,0.486,7.561,4.611,0.006,4.746,25.032,31.385,9.538,6.834,0.411,0.021,thousand_km2
BA_Total,monthly,WCE,2017,0.047,3.32,23.683,3.637,0.171,4.135,40.446,36.6,19.571,7.552,0.171,0.058,thousand_km2
BA_Total,monthly,WCE,2018,0.0,0.0,30.43,56.451,0.298,4.048,6.782,9.299,10.747,10.707,3.003,0.0,thousand_km2
BA_Total,monthly,WCE,2019,0.08,1.753,24.298,18.24,0.054,6.552,12.981,13.199,9.838,48.851,1.477,0.09,thousand_km2
BA_Total,monthly,WCE,2020,0.123,4.981,21.754,10.615,0.119,1.944,8.656,10.399,12.482,14.251,1.098,0.007,thousand_km2
BA_Total,monthly,WCE,2021,0.0,0.373,3.489,4.853,0.017,0.397,5.62,13.944,5.858,5.002,3.723,0.011,thousand_km2
BA_Total,monthly,WCE,2022,0.075,0.84,29.286,0.506,0.803,4.85,7.158,10.774,2.051,1.758,0.127,0.002,thousand_km2
BA_Total,monthly,WCE,2023,0.007,0.295,5.306,2.532,0.503,1.723,3.678,10.277,13.928,7.478,0.05,0.003,thousand_km2
BA_Total,monthly,WCE,2024,0.041,2.147,,,,,,,,,,,thousand_km2
