variable,timescale,region,year,sum,unit
BA_Total,seasonal_mam,ARP,2001,0.54,thousand_km2
BA_Total,seasonal_mam,ARP,2002,0.918,thousand_km2
BA_Total,seasonal_mam,ARP,2003,0.082,thousand_km2
BA_Total,seasonal_mam,ARP,2004,0.074,thousand_km2
BA_Total,seasonal_mam,ARP,2005,0.508,thousand_km2
BA_Total,seasonal_mam,ARP,2006,0.111,thousand_km2
BA_Total,seasonal_mam,ARP,2007,0.033,thousand_km2
BA_Total,seasonal_mam,ARP,2008,0.024,thousand_km2
BA_Total,seasonal_mam,ARP,2009,0.11,thousand_km2
BA_Total,seasonal_mam,ARP,2010,0.204,thousand_km2
BA_Total,seasonal_mam,ARP,2011,0.043,thousand_km2
BA_Total,seasonal_mam,ARP,2012,0.011,thousand_km2
BA_Total,seasonal_mam,ARP,2013,0.094,thousand_km2
BA_Total,seasonal_mam,ARP,2014,0.01,thousand_km2
BA_Total,seasonal_mam,ARP,2015,0.108,thousand_km2
BA_Total,seasonal_mam,ARP,2016,0.11,thousand_km2
BA_Total,seasonal_mam,ARP,2017,0.027,thousand_km2
BA_Total,seasonal_mam,ARP,2018,0.106,thousand_km2
BA_Total,seasonal_mam,ARP,2019,0.003,thousand_km2
BA_Total,seasonal_mam,ARP,2020,0.02,thousand_km2
BA_Total,seasonal_mam,ARP,2021,0.02,thousand_km2
BA_Total,seasonal_mam,ARP,2022,0.021,thousand_km2
BA_Total,seasonal_mam,ARP,2023,0.053,thousand_km2
BA_Total,seasonal_mam,ARP,2024,0.0,thousand_km2
