variable,timescale,region,year,sum,unit
BA_Forest,seasonal_djf,CAU,2001,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2002,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2003,0.001,thousand_km2
BA_Forest,seasonal_djf,CAU,2004,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2005,0.001,thousand_km2
BA_Forest,seasonal_djf,CAU,2006,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2007,0.002,thousand_km2
BA_Forest,seasonal_djf,CAU,2008,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2009,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2010,0.003,thousand_km2
BA_Forest,seasonal_djf,CAU,2011,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2012,0.003,thousand_km2
BA_Forest,seasonal_djf,CAU,2013,0.012,thousand_km2
BA_Forest,seasonal_djf,CAU,2014,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2015,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2016,0.003,thousand_km2
BA_Forest,seasonal_djf,CAU,2017,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2018,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2019,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2020,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2021,0.008,thousand_km2
BA_Forest,seasonal_djf,CAU,2022,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2023,0.0,thousand_km2
BA_Forest,seasonal_djf,CAU,2024,0.0,thousand_km2
