variable,timescale,region,year,sum,unit
Cem_Forest,seasonal_djf,CAR,2002,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2003,0.064,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2004,0.054,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2005,0.21,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2006,0.044,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2007,0.04,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2008,0.055,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2009,0.125,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2010,0.092,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2011,0.056,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2012,0.017,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2013,0.086,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2014,0.031,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2015,0.091,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2016,0.022,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2017,0.125,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2018,0.021,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2019,0.09,thousand_tonnes_C
Cem_Forest,seasonal_djf,CAR,2020,0.122,thousand_tonnes_C
