variable,timescale,region,year,sum,unit
BA_Total,seasonal_jja,WSB,2001,50.764,thousand_km2
BA_Total,seasonal_jja,WSB,2002,367.048,thousand_km2
BA_Total,seasonal_jja,WSB,2003,88.087,thousand_km2
BA_Total,seasonal_jja,WSB,2004,191.961,thousand_km2
BA_Total,seasonal_jja,WSB,2005,361.282,thousand_km2
BA_Total,seasonal_jja,WSB,2006,233.089,thousand_km2
BA_Total,seasonal_jja,WSB,2007,71.095,thousand_km2
BA_Total,seasonal_jja,WSB,2008,194.746,thousand_km2
BA_Total,seasonal_jja,WSB,2009,49.683,thousand_km2
BA_Total,seasonal_jja,WSB,2010,260.267,thousand_km2
BA_Total,seasonal_jja,WSB,2011,33.499,thousand_km2
BA_Total,seasonal_jja,WSB,2012,219.366,thousand_km2
BA_Total,seasonal_jja,WSB,2013,41.826,thousand_km2
BA_Total,seasonal_jja,WSB,2014,132.18,thousand_km2
BA_Total,seasonal_jja,WSB,2015,189.448,thousand_km2
BA_Total,seasonal_jja,WSB,2016,45.707,thousand_km2
BA_Total,seasonal_jja,WSB,2017,289.993,thousand_km2
BA_Total,seasonal_jja,WSB,2018,59.247,thousand_km2
BA_Total,seasonal_jja,WSB,2019,229.156,thousand_km2
BA_Total,seasonal_jja,WSB,2020,95.787,thousand_km2
BA_Total,seasonal_jja,WSB,2021,168.6,thousand_km2
BA_Total,seasonal_jja,WSB,2022,36.986,thousand_km2
BA_Total,seasonal_jja,WSB,2023,37.159,thousand_km2
BA_Total,seasonal_jja,WSB,2024,0.0,thousand_km2
