variable,timescale,region,year,sum,unit
Cem_Total,seasonal_son,RAR,2002,0.965,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2003,16.528,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2004,0.0,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2005,0.029,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2006,0.048,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2007,0.066,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2008,1.337,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2009,0.87,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2010,0.05,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2011,0.006,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2012,0.049,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2013,0.112,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2014,0.003,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2015,0.005,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2016,0.041,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2017,0.205,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2018,0.24,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2019,0.97,thousand_tonnes_C
Cem_Total,seasonal_son,RAR,2020,2.121,thousand_tonnes_C
