variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,ARP,2001,0.0,0.0,0.007,0.188,0.345,0.715,0.239,0.223,0.074,0.049,0.006,0.0,thousand_km2
BA_Total,monthly,ARP,2002,0.009,0.0,0.001,0.104,0.813,0.881,0.712,0.251,0.0,0.0,0.0,0.034,thousand_km2
BA_Total,monthly,ARP,2003,0.0,0.0,0.021,0.023,0.038,0.42,0.316,0.349,0.138,0.0,0.0,0.117,thousand_km2
BA_Total,monthly,ARP,2004,0.004,0.001,0.005,0.016,0.053,0.761,0.287,0.221,0.191,0.001,0.086,0.194,thousand_km2
BA_Total,monthly,ARP,2005,0.012,0.006,0.0,0.017,0.491,1.374,0.413,0.454,0.215,0.05,0.23,0.001,thousand_km2
BA_Total,monthly,ARP,2006,0.0,0.036,0.007,0.031,0.073,0.503,0.471,0.391,0.353,0.017,0.069,0.167,thousand_km2
BA_Total,monthly,ARP,2007,0.038,0.004,0.0,0.017,0.016,0.177,0.338,0.43,0.327,0.035,0.01,0.0,thousand_km2
BA_Total,monthly,ARP,2008,0.02,0.021,0.0,0.022,0.002,0.115,0.184,0.267,0.064,0.0,0.001,0.004,thousand_km2
BA_Total,monthly,ARP,2009,0.0,0.006,0.005,0.0,0.105,0.252,0.271,0.093,0.17,0.0,0.0,0.17,thousand_km2
BA_Total,monthly,ARP,2010,0.003,0.0,0.011,0.001,0.192,0.349,0.161,0.181,0.0,0.0,0.056,0.0,thousand_km2
BA_Total,monthly,ARP,2011,0.031,0.627,0.004,0.0,0.039,0.11,0.158,0.0,0.0,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,ARP,2012,0.0,0.0,0.0,0.002,0.009,0.178,0.131,0.055,0.0,0.028,0.0,0.007,thousand_km2
BA_Total,monthly,ARP,2013,0.078,0.034,0.002,0.0,0.092,0.301,0.048,0.019,0.015,0.097,0.061,0.016,thousand_km2
BA_Total,monthly,ARP,2014,0.016,0.005,0.0,0.002,0.008,0.113,0.012,0.033,0.0,0.0,0.0,0.097,thousand_km2
BA_Total,monthly,ARP,2015,0.0,0.002,0.001,0.096,0.011,0.055,0.064,0.002,0.007,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,ARP,2016,0.001,0.001,0.005,0.063,0.042,0.04,0.011,0.11,0.018,0.0,0.0,0.012,thousand_km2
BA_Total,monthly,ARP,2017,0.006,0.052,0.017,0.009,0.001,0.068,0.0,0.001,0.013,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,ARP,2018,0.0,0.0,0.045,0.019,0.042,0.0,0.0,0.0,0.011,0.0,0.003,0.0,thousand_km2
BA_Total,monthly,ARP,2019,0.0,0.01,0.0,0.003,0.0,0.001,0.0,0.026,0.037,0.002,0.001,0.139,thousand_km2
BA_Total,monthly,ARP,2020,0.014,0.078,0.016,0.002,0.002,0.06,0.037,0.051,0.1,0.007,0.0,0.059,thousand_km2
BA_Total,monthly,ARP,2021,0.004,0.002,0.009,0.003,0.008,0.044,0.022,0.006,0.002,0.0,0.0,0.002,thousand_km2
BA_Total,monthly,ARP,2022,0.036,0.006,0.0,0.016,0.005,0.118,0.019,0.012,0.128,0.039,0.0,0.001,thousand_km2
BA_Total,monthly,ARP,2023,0.02,0.045,0.014,0.016,0.023,0.005,0.004,0.063,0.051,0.044,0.006,0.003,thousand_km2
BA_Total,monthly,ARP,2024,0.0,0.069,,,,,,,,,,,thousand_km2
