variable,timescale,region,year,sum,unit
Cem_Total,yearly_jj,SAH,2002,0.737,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2003,0.774,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2004,3.265,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2005,3.38,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2006,3.854,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2007,3.629,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2008,4.613,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2009,3.468,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2010,3.385,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2011,4.598,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2012,1.372,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2013,3.479,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2014,2.114,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2015,1.002,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2016,2.138,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2017,1.706,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2018,0.998,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2019,1.536,thousand_tonnes_C
Cem_Total,yearly_jj,SAH,2020,1.509,thousand_tonnes_C
