variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,EAS,2001,0.217,0.739,1.661,3.51,0.077,0.0,0.0,0.0,0.124,0.763,1.739,0.326,thousand_km2
BA_Forest,monthly,EAS,2002,0.825,0.491,2.707,3.261,0.029,0.006,0.0,0.0,0.036,0.151,0.309,0.054,thousand_km2
BA_Forest,monthly,EAS,2003,2.821,2.091,10.837,6.57,1.855,0.241,0.031,0.049,0.11,1.246,0.623,4.241,thousand_km2
BA_Forest,monthly,EAS,2004,1.101,8.183,31.232,14.085,1.077,0.134,0.0,0.002,0.1,6.516,0.441,2.947,thousand_km2
BA_Forest,monthly,EAS,2005,1.447,7.847,11.858,8.172,3.434,0.895,0.015,0.0,0.029,1.118,0.948,2.458,thousand_km2
BA_Forest,monthly,EAS,2006,0.926,0.86,7.433,5.387,0.814,0.307,0.001,0.1,0.09,2.185,2.368,1.07,thousand_km2
BA_Forest,monthly,EAS,2007,1.988,8.278,17.581,29.032,0.652,0.291,0.011,0.031,0.104,0.372,4.27,2.179,thousand_km2
BA_Forest,monthly,EAS,2008,4.617,6.31,10.665,5.537,0.249,0.001,0.0,0.014,0.034,3.569,2.764,1.38,thousand_km2
BA_Forest,monthly,EAS,2009,3.074,7.384,10.194,7.974,0.5,0.176,0.0,0.0,0.652,1.104,0.987,0.482,thousand_km2
BA_Forest,monthly,EAS,2010,0.86,10.05,20.012,16.998,0.806,0.31,0.009,0.0,0.022,0.925,1.316,0.228,thousand_km2
BA_Forest,monthly,EAS,2011,0.627,3.039,3.027,7.793,0.435,2.18,0.011,0.1,0.6,1.769,0.889,0.27,thousand_km2
BA_Forest,monthly,EAS,2012,0.454,2.789,12.414,5.82,1.349,0.231,0.0,0.001,0.155,0.296,0.188,0.171,thousand_km2
BA_Forest,monthly,EAS,2013,0.403,0.873,3.448,12.824,0.914,0.398,0.053,0.211,0.031,0.648,0.323,1.212,thousand_km2
BA_Forest,monthly,EAS,2014,2.644,5.496,10.011,13.122,0.781,0.205,0.003,0.0,0.951,1.985,0.446,0.266,thousand_km2
BA_Forest,monthly,EAS,2015,1.248,1.43,8.953,8.657,1.187,0.062,0.0,0.0,0.006,0.818,0.063,0.019,thousand_km2
BA_Forest,monthly,EAS,2016,2.466,5.458,2.88,23.829,3.276,0.061,0.0,0.0,0.006,0.228,0.154,0.227,thousand_km2
BA_Forest,monthly,EAS,2017,0.128,0.513,2.285,9.721,1.136,0.018,0.0,0.0,0.146,1.633,0.497,0.384,thousand_km2
BA_Forest,monthly,EAS,2018,0.813,1.649,5.042,2.602,0.322,0.003,0.0,0.0,0.002,0.074,0.131,0.309,thousand_km2
BA_Forest,monthly,EAS,2019,1.631,6.247,4.64,8.316,2.422,0.044,0.0,0.001,0.104,0.525,0.295,1.428,thousand_km2
BA_Forest,monthly,EAS,2020,0.216,0.634,19.022,19.226,0.329,0.031,0.0,0.0,0.003,0.223,0.575,1.771,thousand_km2
BA_Forest,monthly,EAS,2021,1.408,0.469,4.361,7.655,0.347,0.063,0.001,0.0,0.015,0.156,0.043,0.231,thousand_km2
BA_Forest,monthly,EAS,2022,0.156,1.044,1.954,6.568,1.296,0.013,0.0,0.323,0.106,1.884,0.701,0.117,thousand_km2
BA_Forest,monthly,EAS,2023,1.551,7.729,7.122,42.665,2.747,0.11,0.021,0.0,0.002,0.113,0.086,0.318,thousand_km2
BA_Forest,monthly,EAS,2024,0.264,2.208,,,,,,,,,,,thousand_km2
