variable,timescale,region,year,sum,unit
Cem_Total,yearly,SWS,2002,0.784,thousand_tonnes_C
Cem_Total,yearly,SWS,2003,0.678,thousand_tonnes_C
Cem_Total,yearly,SWS,2004,0.477,thousand_tonnes_C
Cem_Total,yearly,SWS,2005,0.819,thousand_tonnes_C
Cem_Total,yearly,SWS,2006,0.446,thousand_tonnes_C
Cem_Total,yearly,SWS,2007,1.182,thousand_tonnes_C
Cem_Total,yearly,SWS,2008,1.243,thousand_tonnes_C
Cem_Total,yearly,SWS,2009,1.137,thousand_tonnes_C
Cem_Total,yearly,SWS,2010,0.791,thousand_tonnes_C
Cem_Total,yearly,SWS,2011,0.921,thousand_tonnes_C
Cem_Total,yearly,SWS,2012,1.926,thousand_tonnes_C
Cem_Total,yearly,SWS,2013,0.478,thousand_tonnes_C
Cem_Total,yearly,SWS,2014,1.925,thousand_tonnes_C
Cem_Total,yearly,SWS,2015,5.115,thousand_tonnes_C
Cem_Total,yearly,SWS,2016,1.294,thousand_tonnes_C
Cem_Total,yearly,SWS,2017,12.98,thousand_tonnes_C
Cem_Total,yearly,SWS,2018,0.415,thousand_tonnes_C
Cem_Total,yearly,SWS,2019,1.333,thousand_tonnes_C
Cem_Total,yearly,SWS,2020,1.697,thousand_tonnes_C
