variable,timescale,region,year,sum,unit
BA_Forest,seasonal_son,NWS,2001,0.221,thousand_km2
BA_Forest,seasonal_son,NWS,2002,0.423,thousand_km2
BA_Forest,seasonal_son,NWS,2003,1.853,thousand_km2
BA_Forest,seasonal_son,NWS,2004,0.892,thousand_km2
BA_Forest,seasonal_son,NWS,2005,1.965,thousand_km2
BA_Forest,seasonal_son,NWS,2006,1.631,thousand_km2
BA_Forest,seasonal_son,NWS,2007,2.701,thousand_km2
BA_Forest,seasonal_son,NWS,2008,0.897,thousand_km2
BA_Forest,seasonal_son,NWS,2009,1.019,thousand_km2
BA_Forest,seasonal_son,NWS,2010,1.238,thousand_km2
BA_Forest,seasonal_son,NWS,2011,0.447,thousand_km2
BA_Forest,seasonal_son,NWS,2012,2.966,thousand_km2
BA_Forest,seasonal_son,NWS,2013,1.135,thousand_km2
BA_Forest,seasonal_son,NWS,2014,0.996,thousand_km2
BA_Forest,seasonal_son,NWS,2015,1.264,thousand_km2
BA_Forest,seasonal_son,NWS,2016,1.297,thousand_km2
BA_Forest,seasonal_son,NWS,2017,0.268,thousand_km2
BA_Forest,seasonal_son,NWS,2018,1.827,thousand_km2
BA_Forest,seasonal_son,NWS,2019,1.402,thousand_km2
BA_Forest,seasonal_son,NWS,2020,2.144,thousand_km2
BA_Forest,seasonal_son,NWS,2021,0.449,thousand_km2
BA_Forest,seasonal_son,NWS,2022,2.324,thousand_km2
BA_Forest,seasonal_son,NWS,2023,1.628,thousand_km2
BA_Forest,seasonal_son,NWS,2024,0.0,thousand_km2
