variable,timescale,region,year,sum,unit
Cem_Forest,yearly_jj,WCE,2002,0.29,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2003,2.443,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2004,0.296,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2005,0.393,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2006,0.79,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2007,0.634,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2008,1.162,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2009,1.153,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2010,0.695,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2011,1.626,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2012,0.581,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2013,0.53,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2014,0.376,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2015,1.378,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2016,0.994,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2017,0.187,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2018,2.741,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2019,0.849,thousand_tonnes_C
Cem_Forest,yearly_jj,WCE,2020,1.829,thousand_tonnes_C
