variable,timescale,region,year,sum,unit
BA_Total,yearly,MDG,2001,225.116,thousand_km2
BA_Total,yearly,MDG,2002,160.11,thousand_km2
BA_Total,yearly,MDG,2003,284.443,thousand_km2
BA_Total,yearly,MDG,2004,165.93,thousand_km2
BA_Total,yearly,MDG,2005,280.375,thousand_km2
BA_Total,yearly,MDG,2006,189.673,thousand_km2
BA_Total,yearly,MDG,2007,276.0,thousand_km2
BA_Total,yearly,MDG,2008,170.922,thousand_km2
BA_Total,yearly,MDG,2009,209.823,thousand_km2
BA_Total,yearly,MDG,2010,198.997,thousand_km2
BA_Total,yearly,MDG,2011,196.118,thousand_km2
BA_Total,yearly,MDG,2012,200.651,thousand_km2
BA_Total,yearly,MDG,2013,186.761,thousand_km2
BA_Total,yearly,MDG,2014,155.243,thousand_km2
BA_Total,yearly,MDG,2015,163.011,thousand_km2
BA_Total,yearly,MDG,2016,226.701,thousand_km2
BA_Total,yearly,MDG,2017,150.471,thousand_km2
BA_Total,yearly,MDG,2018,152.352,thousand_km2
BA_Total,yearly,MDG,2019,165.113,thousand_km2
BA_Total,yearly,MDG,2020,174.113,thousand_km2
BA_Total,yearly,MDG,2021,142.428,thousand_km2
BA_Total,yearly,MDG,2022,141.223,thousand_km2
BA_Total,yearly,MDG,2023,135.571,thousand_km2
BA_Total,yearly,MDG,2024,0.0,thousand_km2
