variable,timescale,region,year,sum,unit
Cem_Forest,yearly,CAF,2002,76.263,thousand_tonnes_C
Cem_Forest,yearly,CAF,2003,62.78,thousand_tonnes_C
Cem_Forest,yearly,CAF,2004,35.987,thousand_tonnes_C
Cem_Forest,yearly,CAF,2005,51.83,thousand_tonnes_C
Cem_Forest,yearly,CAF,2006,51.119,thousand_tonnes_C
Cem_Forest,yearly,CAF,2007,52.332,thousand_tonnes_C
Cem_Forest,yearly,CAF,2008,40.695,thousand_tonnes_C
Cem_Forest,yearly,CAF,2009,40.807,thousand_tonnes_C
Cem_Forest,yearly,CAF,2010,46.018,thousand_tonnes_C
Cem_Forest,yearly,CAF,2011,44.55,thousand_tonnes_C
Cem_Forest,yearly,CAF,2012,41.852,thousand_tonnes_C
Cem_Forest,yearly,CAF,2013,58.694,thousand_tonnes_C
Cem_Forest,yearly,CAF,2014,34.713,thousand_tonnes_C
Cem_Forest,yearly,CAF,2015,36.076,thousand_tonnes_C
Cem_Forest,yearly,CAF,2016,46.144,thousand_tonnes_C
Cem_Forest,yearly,CAF,2017,33.852,thousand_tonnes_C
Cem_Forest,yearly,CAF,2018,41.046,thousand_tonnes_C
Cem_Forest,yearly,CAF,2019,52.888,thousand_tonnes_C
Cem_Forest,yearly,CAF,2020,46.746,thousand_tonnes_C
