variable,timescale,region,year,sum,unit
BA_Total,yearly_jj,EEU,2001,34.417,thousand_km2
BA_Total,yearly_jj,EEU,2002,376.499,thousand_km2
BA_Total,yearly_jj,EEU,2003,477.328,thousand_km2
BA_Total,yearly_jj,EEU,2004,312.592,thousand_km2
BA_Total,yearly_jj,EEU,2005,228.194,thousand_km2
BA_Total,yearly_jj,EEU,2006,507.923,thousand_km2
BA_Total,yearly_jj,EEU,2007,333.114,thousand_km2
BA_Total,yearly_jj,EEU,2008,300.693,thousand_km2
BA_Total,yearly_jj,EEU,2009,390.54,thousand_km2
BA_Total,yearly_jj,EEU,2010,249.631,thousand_km2
BA_Total,yearly_jj,EEU,2011,288.307,thousand_km2
BA_Total,yearly_jj,EEU,2012,124.952,thousand_km2
BA_Total,yearly_jj,EEU,2013,82.272,thousand_km2
BA_Total,yearly_jj,EEU,2014,57.663,thousand_km2
BA_Total,yearly_jj,EEU,2015,219.569,thousand_km2
BA_Total,yearly_jj,EEU,2016,98.671,thousand_km2
BA_Total,yearly_jj,EEU,2017,71.81,thousand_km2
BA_Total,yearly_jj,EEU,2018,350.066,thousand_km2
BA_Total,yearly_jj,EEU,2019,103.438,thousand_km2
BA_Total,yearly_jj,EEU,2020,74.611,thousand_km2
BA_Total,yearly_jj,EEU,2021,89.173,thousand_km2
BA_Total,yearly_jj,EEU,2022,56.069,thousand_km2
BA_Total,yearly_jj,EEU,2023,59.991,thousand_km2
BA_Total,yearly_jj,EEU,2024,26.575,thousand_km2
