variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,CAR,2002,0.026,0.082,0.246,0.52,0.137,0.004,0.009,0.0,0.0,0.001,0.009,0.012,thousand_tonnes_C
Cem_Total,monthly,CAR,2003,0.055,0.264,0.28,0.318,0.042,0.003,0.031,0.013,0.005,0.0,0.013,0.027,thousand_tonnes_C
Cem_Total,monthly,CAR,2004,0.247,0.696,0.858,1.029,0.231,0.041,0.01,0.004,0.0,0.001,0.013,0.031,thousand_tonnes_C
Cem_Total,monthly,CAR,2005,0.201,0.503,1.841,0.636,0.151,0.0,0.002,0.006,0.0,0.0,0.004,0.014,thousand_tonnes_C
Cem_Total,monthly,CAR,2006,0.038,0.167,0.794,0.575,0.358,0.001,0.0,0.007,0.014,0.0,0.002,0.01,thousand_tonnes_C
Cem_Total,monthly,CAR,2007,0.108,0.177,0.492,0.433,0.056,0.002,0.003,0.004,0.001,0.0,0.006,0.007,thousand_tonnes_C
Cem_Total,monthly,CAR,2008,0.103,0.231,0.341,0.136,0.144,0.055,0.066,0.119,0.006,0.002,0.001,0.017,thousand_tonnes_C
Cem_Total,monthly,CAR,2009,0.109,0.3,0.682,0.953,0.17,0.004,0.009,0.0,0.003,0.006,0.007,0.008,thousand_tonnes_C
Cem_Total,monthly,CAR,2010,0.101,0.269,0.328,0.254,0.056,0.011,0.0,0.0,0.0,0.001,0.011,0.028,thousand_tonnes_C
Cem_Total,monthly,CAR,2011,0.076,0.258,0.641,0.482,0.301,0.014,0.001,0.0,0.0,0.0,0.004,0.007,thousand_tonnes_C
Cem_Total,monthly,CAR,2012,0.034,0.14,0.424,0.173,0.005,0.001,0.004,0.0,0.001,0.0,0.011,0.021,thousand_tonnes_C
Cem_Total,monthly,CAR,2013,0.084,0.169,0.564,0.1,0.025,0.008,0.0,0.023,0.022,0.002,0.01,0.006,thousand_tonnes_C
Cem_Total,monthly,CAR,2014,0.056,0.061,0.229,0.171,0.009,0.006,0.105,0.009,0.002,0.004,0.004,0.036,thousand_tonnes_C
Cem_Total,monthly,CAR,2015,0.066,0.148,0.529,0.369,0.247,0.073,0.113,0.034,0.001,0.0,0.002,0.006,thousand_tonnes_C
Cem_Total,monthly,CAR,2016,0.035,0.102,0.129,0.306,0.027,0.0,0.002,0.0,0.0,0.003,0.016,0.033,thousand_tonnes_C
Cem_Total,monthly,CAR,2017,0.199,0.194,0.421,0.425,0.005,0.006,0.02,0.006,0.001,0.016,0.003,0.004,thousand_tonnes_C
Cem_Total,monthly,CAR,2018,0.006,0.087,0.199,0.092,0.006,0.011,0.02,0.011,0.019,0.002,0.018,0.045,thousand_tonnes_C
Cem_Total,monthly,CAR,2019,0.078,0.14,0.149,0.132,0.016,0.037,0.002,0.0,0.0,0.0,0.013,0.03,thousand_tonnes_C
Cem_Total,monthly,CAR,2020,0.074,0.248,0.667,0.855,0.029,0.004,0.014,0.0,0.0,0.0,0.005,0.004,thousand_tonnes_C
