variable,timescale,region,year,sum,unit
BA_Forest,seasonal_djf,EAU,2001,0.0,thousand_km2
BA_Forest,seasonal_djf,EAU,2002,23.801,thousand_km2
BA_Forest,seasonal_djf,EAU,2003,12.933,thousand_km2
BA_Forest,seasonal_djf,EAU,2004,0.402,thousand_km2
BA_Forest,seasonal_djf,EAU,2005,0.492,thousand_km2
BA_Forest,seasonal_djf,EAU,2006,2.008,thousand_km2
BA_Forest,seasonal_djf,EAU,2007,4.961,thousand_km2
BA_Forest,seasonal_djf,EAU,2008,0.05,thousand_km2
BA_Forest,seasonal_djf,EAU,2009,0.807,thousand_km2
BA_Forest,seasonal_djf,EAU,2010,4.851,thousand_km2
BA_Forest,seasonal_djf,EAU,2011,0.008,thousand_km2
BA_Forest,seasonal_djf,EAU,2012,3.887,thousand_km2
BA_Forest,seasonal_djf,EAU,2013,17.167,thousand_km2
BA_Forest,seasonal_djf,EAU,2014,8.467,thousand_km2
BA_Forest,seasonal_djf,EAU,2015,0.247,thousand_km2
BA_Forest,seasonal_djf,EAU,2016,1.81,thousand_km2
BA_Forest,seasonal_djf,EAU,2017,3.422,thousand_km2
BA_Forest,seasonal_djf,EAU,2018,2.098,thousand_km2
BA_Forest,seasonal_djf,EAU,2019,8.73,thousand_km2
BA_Forest,seasonal_djf,EAU,2020,56.253,thousand_km2
BA_Forest,seasonal_djf,EAU,2021,1.12,thousand_km2
BA_Forest,seasonal_djf,EAU,2022,0.096,thousand_km2
BA_Forest,seasonal_djf,EAU,2023,0.332,thousand_km2
BA_Forest,seasonal_djf,EAU,2024,6.672,thousand_km2
