variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Forest,monthly,CAF,2002,9.301,14.101,0.179,0.049,3.216,8.278,16.954,19.139,2.674,0.231,0.154,1.987,thousand_tonnes_C
Cem_Forest,monthly,CAF,2003,12.366,5.448,1.064,0.332,6.281,6.699,15.709,7.37,2.511,0.298,0.191,4.511,thousand_tonnes_C
Cem_Forest,monthly,CAF,2004,0.821,3.088,1.396,0.306,3.69,8.221,8.903,5.951,1.805,0.127,0.052,1.628,thousand_tonnes_C
Cem_Forest,monthly,CAF,2005,5.165,4.759,0.578,1.049,1.617,7.954,16.18,7.078,3.737,0.329,2.747,0.638,thousand_tonnes_C
Cem_Forest,monthly,CAF,2006,9.241,3.674,1.192,0.388,1.078,7.736,11.551,8.953,1.701,0.217,0.382,5.006,thousand_tonnes_C
Cem_Forest,monthly,CAF,2007,8.013,8.194,1.017,0.433,2.539,4.793,12.054,7.501,1.299,0.05,0.305,6.135,thousand_tonnes_C
Cem_Forest,monthly,CAF,2008,2.006,7.86,0.439,0.338,1.443,7.573,11.299,6.425,1.288,0.251,0.676,1.097,thousand_tonnes_C
Cem_Forest,monthly,CAF,2009,5.901,4.478,0.565,0.535,0.418,3.407,10.947,8.694,2.35,0.354,0.337,2.821,thousand_tonnes_C
Cem_Forest,monthly,CAF,2010,2.55,0.696,5.856,0.418,1.619,6.669,12.4,10.674,1.473,0.508,0.125,3.029,thousand_tonnes_C
Cem_Forest,monthly,CAF,2011,0.728,3.034,3.87,0.117,1.349,5.325,11.108,11.398,3.611,0.083,0.088,3.84,thousand_tonnes_C
Cem_Forest,monthly,CAF,2012,1.288,5.325,2.072,0.358,2.224,9.907,11.867,5.87,2.166,0.124,0.072,0.578,thousand_tonnes_C
Cem_Forest,monthly,CAF,2013,15.721,6.208,1.909,0.349,1.135,6.655,12.071,6.908,2.263,0.134,0.417,4.924,thousand_tonnes_C
Cem_Forest,monthly,CAF,2014,3.958,4.376,0.535,0.133,1.005,4.838,11.434,3.833,1.633,0.815,0.146,2.007,thousand_tonnes_C
Cem_Forest,monthly,CAF,2015,2.871,3.712,0.482,0.296,0.876,3.937,11.852,8.397,2.232,0.158,0.172,1.092,thousand_tonnes_C
Cem_Forest,monthly,CAF,2016,6.563,6.893,0.199,0.237,1.202,7.1,12.832,9.086,0.883,0.216,0.158,0.774,thousand_tonnes_C
Cem_Forest,monthly,CAF,2017,1.662,1.327,2.108,0.32,1.062,6.442,8.944,7.205,2.91,0.07,0.052,1.751,thousand_tonnes_C
Cem_Forest,monthly,CAF,2018,3.11,5.863,1.123,0.217,0.497,6.748,11.257,7.331,1.664,0.177,0.452,2.61,thousand_tonnes_C
Cem_Forest,monthly,CAF,2019,6.009,4.325,2.397,0.349,1.134,10.66,17.396,6.956,1.79,0.035,0.18,1.658,thousand_tonnes_C
Cem_Forest,monthly,CAF,2020,2.949,4.7,2.069,0.279,1.078,7.384,14.487,7.209,4.592,0.348,0.309,1.342,thousand_tonnes_C
