variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Forest,monthly,CAR,2002,0.006,0.016,0.092,0.099,0.026,0.0,0.004,0.0,0.0,0.0,0.007,0.003,thousand_tonnes_C
Cem_Forest,monthly,CAR,2003,0.007,0.054,0.05,0.045,0.003,0.0,0.002,0.002,0.003,0.0,0.002,0.003,thousand_tonnes_C
Cem_Forest,monthly,CAR,2004,0.009,0.042,0.045,0.122,0.014,0.009,0.002,0.0,0.0,0.0,0.0,0.004,thousand_tonnes_C
Cem_Forest,monthly,CAR,2005,0.068,0.138,0.862,0.243,0.044,0.0,0.0,0.002,0.0,0.0,0.0,0.004,thousand_tonnes_C
Cem_Forest,monthly,CAR,2006,0.007,0.033,0.279,0.161,0.123,0.0,0.0,0.001,0.003,0.0,0.0,0.001,thousand_tonnes_C
Cem_Forest,monthly,CAR,2007,0.017,0.022,0.13,0.123,0.014,0.0,0.0,0.0,0.001,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,CAR,2008,0.012,0.042,0.094,0.029,0.029,0.013,0.012,0.094,0.005,0.0,0.0,0.002,thousand_tonnes_C
Cem_Forest,monthly,CAR,2009,0.023,0.099,0.234,0.352,0.059,0.0,0.001,0.0,0.003,0.002,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,CAR,2010,0.019,0.073,0.072,0.067,0.011,0.001,0.0,0.0,0.0,0.0,0.0,0.003,thousand_tonnes_C
Cem_Forest,monthly,CAR,2011,0.014,0.039,0.127,0.118,0.094,0.006,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,CAR,2012,0.002,0.015,0.108,0.024,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.001,thousand_tonnes_C
Cem_Forest,monthly,CAR,2013,0.018,0.067,0.306,0.043,0.009,0.001,0.0,0.01,0.011,0.002,0.004,0.001,thousand_tonnes_C
Cem_Forest,monthly,CAR,2014,0.013,0.017,0.085,0.082,0.003,0.0,0.025,0.002,0.0,0.0,0.0,0.001,thousand_tonnes_C
Cem_Forest,monthly,CAR,2015,0.023,0.067,0.278,0.138,0.132,0.005,0.016,0.007,0.0,0.0,0.0,0.003,thousand_tonnes_C
Cem_Forest,monthly,CAR,2016,0.001,0.018,0.024,0.059,0.007,0.0,0.0,0.0,0.0,0.0,0.001,0.002,thousand_tonnes_C
Cem_Forest,monthly,CAR,2017,0.063,0.059,0.131,0.172,0.0,0.0,0.012,0.002,0.001,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,CAR,2018,0.0,0.02,0.065,0.031,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0.003,thousand_tonnes_C
Cem_Forest,monthly,CAR,2019,0.029,0.058,0.049,0.045,0.009,0.01,0.0,0.0,0.0,0.0,0.002,0.005,thousand_tonnes_C
Cem_Forest,monthly,CAR,2020,0.028,0.089,0.337,0.532,0.013,0.0,0.006,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
