variable,timescale,region,year,sum,unit
BA_Forest,seasonal_son,TIB,2001,0.008,thousand_km2
BA_Forest,seasonal_son,TIB,2002,0.009,thousand_km2
BA_Forest,seasonal_son,TIB,2003,0.217,thousand_km2
BA_Forest,seasonal_son,TIB,2004,0.008,thousand_km2
BA_Forest,seasonal_son,TIB,2005,0.011,thousand_km2
BA_Forest,seasonal_son,TIB,2006,1.843,thousand_km2
BA_Forest,seasonal_son,TIB,2007,0.004,thousand_km2
BA_Forest,seasonal_son,TIB,2008,0.106,thousand_km2
BA_Forest,seasonal_son,TIB,2009,0.006,thousand_km2
BA_Forest,seasonal_son,TIB,2010,0.0,thousand_km2
BA_Forest,seasonal_son,TIB,2011,0.032,thousand_km2
BA_Forest,seasonal_son,TIB,2012,0.006,thousand_km2
BA_Forest,seasonal_son,TIB,2013,0.201,thousand_km2
BA_Forest,seasonal_son,TIB,2014,0.047,thousand_km2
BA_Forest,seasonal_son,TIB,2015,0.039,thousand_km2
BA_Forest,seasonal_son,TIB,2016,0.046,thousand_km2
BA_Forest,seasonal_son,TIB,2017,0.01,thousand_km2
BA_Forest,seasonal_son,TIB,2018,0.099,thousand_km2
BA_Forest,seasonal_son,TIB,2019,5.664,thousand_km2
BA_Forest,seasonal_son,TIB,2020,0.459,thousand_km2
BA_Forest,seasonal_son,TIB,2021,0.395,thousand_km2
BA_Forest,seasonal_son,TIB,2022,0.337,thousand_km2
BA_Forest,seasonal_son,TIB,2023,0.308,thousand_km2
BA_Forest,seasonal_son,TIB,2024,0.0,thousand_km2
