variable,timescale,region,year,sum,unit
BA_Forest,seasonal_mam,NWN,2001,0.21,thousand_km2
BA_Forest,seasonal_mam,NWN,2002,3.924,thousand_km2
BA_Forest,seasonal_mam,NWN,2003,0.652,thousand_km2
BA_Forest,seasonal_mam,NWN,2004,0.883,thousand_km2
BA_Forest,seasonal_mam,NWN,2005,0.305,thousand_km2
BA_Forest,seasonal_mam,NWN,2006,0.394,thousand_km2
BA_Forest,seasonal_mam,NWN,2007,0.257,thousand_km2
BA_Forest,seasonal_mam,NWN,2008,0.357,thousand_km2
BA_Forest,seasonal_mam,NWN,2009,0.69,thousand_km2
BA_Forest,seasonal_mam,NWN,2010,0.46,thousand_km2
BA_Forest,seasonal_mam,NWN,2011,4.63,thousand_km2
BA_Forest,seasonal_mam,NWN,2012,0.392,thousand_km2
BA_Forest,seasonal_mam,NWN,2013,1.031,thousand_km2
BA_Forest,seasonal_mam,NWN,2014,1.867,thousand_km2
BA_Forest,seasonal_mam,NWN,2015,4.444,thousand_km2
BA_Forest,seasonal_mam,NWN,2016,17.019,thousand_km2
BA_Forest,seasonal_mam,NWN,2017,0.186,thousand_km2
BA_Forest,seasonal_mam,NWN,2018,1.048,thousand_km2
BA_Forest,seasonal_mam,NWN,2019,12.515,thousand_km2
BA_Forest,seasonal_mam,NWN,2020,0.013,thousand_km2
BA_Forest,seasonal_mam,NWN,2021,0.523,thousand_km2
BA_Forest,seasonal_mam,NWN,2022,0.164,thousand_km2
BA_Forest,seasonal_mam,NWN,2023,51.382,thousand_km2
BA_Forest,seasonal_mam,NWN,2024,0.0,thousand_km2
