variable,timescale,region,year,sum,unit
Cem_Total,yearly_jj,WNA,2002,1.901,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2003,5.729,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2004,9.356,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2005,4.093,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2006,5.035,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2007,10.953,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2008,19.67,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2009,10.378,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2010,4.469,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2011,5.042,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2012,5.016,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2013,13.008,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2014,6.812,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2015,6.917,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2016,18.292,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2017,9.551,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2018,23.857,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2019,20.199,thousand_tonnes_C
Cem_Total,yearly_jj,WNA,2020,3.716,thousand_tonnes_C
