variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,CAR,2001,0.235,1.226,2.863,2.791,0.029,0.0,0.0,0.022,0.031,0.018,0.091,0.061,thousand_km2
BA_Total,monthly,CAR,2002,0.205,0.723,1.975,2.447,0.987,0.045,0.054,0.0,0.0,0.013,0.084,0.123,thousand_km2
BA_Total,monthly,CAR,2003,0.419,2.093,2.402,2.787,0.435,0.036,0.278,0.113,0.032,0.004,0.117,0.299,thousand_km2
BA_Total,monthly,CAR,2004,2.027,5.562,6.965,7.622,1.763,0.292,0.101,0.053,0.001,0.019,0.145,0.202,thousand_km2
BA_Total,monthly,CAR,2005,1.366,4.073,8.255,4.259,0.86,0.001,0.039,0.037,0.0,0.0,0.036,0.092,thousand_km2
BA_Total,monthly,CAR,2006,0.354,1.672,6.778,5.32,2.209,0.026,0.004,0.104,0.088,0.003,0.034,0.088,thousand_km2
BA_Total,monthly,CAR,2007,0.867,1.777,4.639,3.97,0.562,0.04,0.047,0.038,0.013,0.001,0.068,0.06,thousand_km2
BA_Total,monthly,CAR,2008,0.938,2.055,3.195,1.385,1.391,0.274,0.63,0.438,0.038,0.046,0.01,0.188,thousand_km2
BA_Total,monthly,CAR,2009,0.984,2.557,5.838,6.415,1.215,0.031,0.074,0.0,0.023,0.047,0.078,0.08,thousand_km2
BA_Total,monthly,CAR,2010,1.087,2.436,2.848,1.954,0.551,0.126,0.0,0.0,0.003,0.009,0.092,0.245,thousand_km2
BA_Total,monthly,CAR,2011,0.664,2.453,5.548,4.063,1.558,0.041,0.013,0.001,0.001,0.0,0.046,0.077,thousand_km2
BA_Total,monthly,CAR,2012,0.376,1.412,3.696,1.793,0.073,0.012,0.033,0.003,0.027,0.006,0.102,0.234,thousand_km2
BA_Total,monthly,CAR,2013,0.796,1.753,4.698,0.94,0.244,0.086,0.0,0.096,0.109,0.01,0.094,0.069,thousand_km2
BA_Total,monthly,CAR,2014,0.569,0.626,2.516,1.414,0.091,0.1,0.338,0.073,0.01,0.022,0.034,0.318,thousand_km2
BA_Total,monthly,CAR,2015,0.609,1.355,4.59,2.09,0.805,0.196,0.552,0.232,0.012,0.002,0.013,0.094,thousand_km2
BA_Total,monthly,CAR,2016,0.299,0.987,1.004,2.202,0.224,0.0,0.032,0.003,0.003,0.027,0.168,0.321,thousand_km2
BA_Total,monthly,CAR,2017,1.739,1.594,3.002,2.225,0.045,0.052,0.036,0.027,0.011,0.091,0.025,0.047,thousand_km2
BA_Total,monthly,CAR,2018,0.089,0.787,1.686,0.728,0.076,0.095,0.158,0.09,0.12,0.024,0.146,0.334,thousand_km2
BA_Total,monthly,CAR,2019,0.642,1.16,1.2,0.666,0.117,0.21,0.022,0.001,0.003,0.0,0.105,0.244,thousand_km2
BA_Total,monthly,CAR,2020,0.71,2.25,5.67,5.66,0.18,0.037,0.098,0.001,0.002,0.0,0.02,0.031,thousand_km2
BA_Total,monthly,CAR,2021,0.407,0.735,2.156,4.144,0.743,0.006,0.023,0.046,0.064,0.0,0.028,0.114,thousand_km2
BA_Total,monthly,CAR,2022,0.724,1.366,2.814,1.048,0.059,0.0,0.006,0.005,0.005,0.003,0.125,0.363,thousand_km2
BA_Total,monthly,CAR,2023,1.982,7.673,5.155,1.113,0.247,0.001,0.099,0.165,0.0,0.001,0.0,0.115,thousand_km2
BA_Total,monthly,CAR,2024,0.714,1.349,,,,,,,,,,,thousand_km2
