variable,timescale,region,year,sum,unit
BA_Total,seasonal_djf,NSA,2001,0.0,thousand_km2
BA_Total,seasonal_djf,NSA,2002,95.741,thousand_km2
BA_Total,seasonal_djf,NSA,2003,190.973,thousand_km2
BA_Total,seasonal_djf,NSA,2004,191.08,thousand_km2
BA_Total,seasonal_djf,NSA,2005,113.654,thousand_km2
BA_Total,seasonal_djf,NSA,2006,120.38,thousand_km2
BA_Total,seasonal_djf,NSA,2007,205.637,thousand_km2
BA_Total,seasonal_djf,NSA,2008,117.514,thousand_km2
BA_Total,seasonal_djf,NSA,2009,90.213,thousand_km2
BA_Total,seasonal_djf,NSA,2010,173.08,thousand_km2
BA_Total,seasonal_djf,NSA,2011,98.735,thousand_km2
BA_Total,seasonal_djf,NSA,2012,91.106,thousand_km2
BA_Total,seasonal_djf,NSA,2013,127.862,thousand_km2
BA_Total,seasonal_djf,NSA,2014,134.808,thousand_km2
BA_Total,seasonal_djf,NSA,2015,92.771,thousand_km2
BA_Total,seasonal_djf,NSA,2016,160.73,thousand_km2
BA_Total,seasonal_djf,NSA,2017,79.264,thousand_km2
BA_Total,seasonal_djf,NSA,2018,149.266,thousand_km2
BA_Total,seasonal_djf,NSA,2019,143.462,thousand_km2
BA_Total,seasonal_djf,NSA,2020,149.168,thousand_km2
BA_Total,seasonal_djf,NSA,2021,92.705,thousand_km2
BA_Total,seasonal_djf,NSA,2022,146.267,thousand_km2
BA_Total,seasonal_djf,NSA,2023,112.977,thousand_km2
BA_Total,seasonal_djf,NSA,2024,192.585,thousand_km2
