variable,timescale,region,year,sum,unit
Cem_Forest,seasonal_jja,EAU,2002,0.256,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2003,0.141,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2004,0.159,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2005,0.097,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2006,0.075,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2007,0.116,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2008,0.019,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2009,0.245,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2010,0.029,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2011,0.063,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2012,0.145,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2013,0.686,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2014,0.096,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2015,0.338,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2016,0.179,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2017,0.973,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2018,0.661,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2019,0.441,thousand_tonnes_C
Cem_Forest,seasonal_jja,EAU,2020,0.035,thousand_tonnes_C
