variable,timescale,region,tstart,tend,statistic,value,unit
BA_Total,seasonal_mam,ARP,2001,2024,mann_kendall_slope,-0.006117,thousand_km2/year
BA_Total,seasonal_mam,ARP,2001,2024,theil_sen_slope,-0.007627,thousand_km2/year
BA_Total,seasonal_mam,ARP,2001,2024,theil_sen_slope_lower,-0.012111,thousand_km2/year
BA_Total,seasonal_mam,ARP,2001,2024,theil_sen_slope_upper,-0.003144,thousand_km2/year
BA_Total,seasonal_mam,ARP,2001,2024,theil_sen_pvalue_slope,0.000855,1
BA_Total,seasonal_mam,ARP,2001,2024,theil_sen_intercept,0.173596,thousand_km2
BA_Total,seasonal_mam,ARP,2001,2024,theil_sen_intercept_lower,0.113416,thousand_km2
BA_Total,seasonal_mam,ARP,2001,2024,theil_sen_intercept_upper,0.233777,thousand_km2
BA_Total,seasonal_mam,ARP,2001,2024,residual_standard_deviation,0.202146,thousand_km2
