variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,WSB,2002,0.0,0.0,0.018,1.132,1.279,0.081,0.479,7.542,10.17,2.083,0.116,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2003,0.0,0.0,0.022,1.578,1.782,0.467,0.62,5.012,4.882,6.003,0.067,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2004,0.0,0.014,0.047,5.377,11.801,3.005,4.029,1.376,1.229,2.008,0.01,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2005,0.0,0.02,0.062,1.658,1.332,1.566,12.004,7.644,1.3,2.0,0.007,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2006,0.0,0.007,0.11,1.894,6.072,2.865,4.414,2.417,2.991,0.412,0.004,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2007,0.0,0.0,0.146,1.596,0.203,0.509,1.459,1.366,3.801,2.407,0.067,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2008,0.0,0.026,1.241,11.816,2.137,1.931,1.357,2.296,1.642,1.53,0.01,0.006,thousand_tonnes_C
Cem_Total,monthly,WSB,2009,0.003,0.012,0.546,2.251,2.408,0.377,0.707,0.59,0.539,0.604,0.018,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2010,0.0,0.0,0.012,5.246,0.943,3.551,1.371,12.802,2.57,1.859,0.016,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2011,0.0,0.0,0.067,4.115,1.649,0.858,0.314,0.773,2.041,0.577,0.006,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2012,0.0,0.0,0.168,6.522,2.055,19.769,33.113,4.567,0.668,0.304,0.018,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2013,0.003,0.001,0.096,0.739,0.035,0.242,9.677,6.326,0.256,0.186,0.131,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2014,0.0,0.0,0.441,4.301,2.39,0.807,1.053,1.954,0.829,0.045,0.018,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2015,0.0,0.0,0.03,0.714,0.324,0.563,1.032,3.771,1.151,0.763,0.001,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2016,0.0,0.001,0.078,0.975,0.829,0.43,8.403,1.214,1.195,0.058,0.006,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2017,0.0,0.0,0.071,2.108,0.823,1.76,5.904,2.312,2.227,0.555,0.01,0.001,thousand_tonnes_C
Cem_Total,monthly,WSB,2018,0.0,0.0,0.008,0.973,0.619,0.196,1.496,0.532,0.364,0.48,0.011,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2019,0.0,0.0,0.185,1.3,1.755,0.461,3.127,2.266,1.215,1.063,0.002,0.0,thousand_tonnes_C
Cem_Total,monthly,WSB,2020,0.0,0.002,0.246,3.599,0.119,1.227,4.482,0.784,0.595,0.61,0.004,0.0,thousand_tonnes_C
