variable,timescale,region,year,sum,unit
BA_Forest,yearly,WSB,2001,5.574,thousand_km2
BA_Forest,yearly,WSB,2002,3.205,thousand_km2
BA_Forest,yearly,WSB,2003,13.871,thousand_km2
BA_Forest,yearly,WSB,2004,62.476,thousand_km2
BA_Forest,yearly,WSB,2005,14.117,thousand_km2
BA_Forest,yearly,WSB,2006,15.051,thousand_km2
BA_Forest,yearly,WSB,2007,7.945,thousand_km2
BA_Forest,yearly,WSB,2008,37.747,thousand_km2
BA_Forest,yearly,WSB,2009,20.064,thousand_km2
BA_Forest,yearly,WSB,2010,37.672,thousand_km2
BA_Forest,yearly,WSB,2011,24.961,thousand_km2
BA_Forest,yearly,WSB,2012,68.539,thousand_km2
BA_Forest,yearly,WSB,2013,12.793,thousand_km2
BA_Forest,yearly,WSB,2014,14.995,thousand_km2
BA_Forest,yearly,WSB,2015,1.753,thousand_km2
BA_Forest,yearly,WSB,2016,7.994,thousand_km2
BA_Forest,yearly,WSB,2017,10.832,thousand_km2
BA_Forest,yearly,WSB,2018,7.512,thousand_km2
BA_Forest,yearly,WSB,2019,2.716,thousand_km2
BA_Forest,yearly,WSB,2020,18.793,thousand_km2
BA_Forest,yearly,WSB,2021,10.749,thousand_km2
BA_Forest,yearly,WSB,2022,34.558,thousand_km2
BA_Forest,yearly,WSB,2023,20.146,thousand_km2
BA_Forest,yearly,WSB,2024,0.001,thousand_km2
