variable,timescale,region,year,sum,unit
Cem_Forest,yearly_jj,NCA,2002,1.06,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2003,1.428,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2004,0.773,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2005,1.96,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2006,1.724,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2007,1.073,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2008,1.599,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2009,0.751,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2010,0.363,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2011,3.138,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2012,0.818,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2013,2.398,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2014,0.203,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2015,0.307,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2016,0.499,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2017,1.206,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2018,1.249,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2019,1.986,thousand_tonnes_C
Cem_Forest,yearly_jj,NCA,2020,0.841,thousand_tonnes_C
