fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,region
theil-sen,2002-10-01,2020-10-01,-0.011022,-0.033207,0.011163,-0.008773,0.330192,0.288231,0.054498,0.521963,0.015651,1.215882,-0.734383,0.738711,Cem_Total,seasonal_son,NEN
