variable,timescale,region,tstart,tend,statistic,value,unit
BA_Total,seasonal_djf,WAF,2001,2024,mann_kendall_slope,-30.827,thousand_km2/year
BA_Total,seasonal_djf,WAF,2001,2024,theil_sen_slope,-27.908991,thousand_km2/year
BA_Total,seasonal_djf,WAF,2001,2024,theil_sen_slope_lower,-37.259956,thousand_km2/year
BA_Total,seasonal_djf,WAF,2001,2024,theil_sen_slope_upper,-18.558025,thousand_km2/year
BA_Total,seasonal_djf,WAF,2001,2024,theil_sen_pvalue_slope,0.0,1
BA_Total,seasonal_djf,WAF,2001,2024,theil_sen_intercept,1503.774124,thousand_km2
BA_Total,seasonal_djf,WAF,2001,2024,theil_sen_intercept_lower,1378.259693,thousand_km2
BA_Total,seasonal_djf,WAF,2001,2024,theil_sen_intercept_upper,1629.288555,thousand_km2
BA_Total,seasonal_djf,WAF,2001,2024,residual_standard_deviation,347.097041,thousand_km2
