variable,timescale,region,year,sum,unit
Cem_Forest,seasonal_mam,WCE,2002,0.251,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2003,0.742,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2004,0.16,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2005,0.169,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2006,0.572,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2007,0.389,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2008,0.76,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2009,0.779,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2010,0.612,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2011,0.386,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2012,0.354,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2013,0.439,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2014,0.144,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2015,0.443,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2016,0.164,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2017,0.063,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2018,2.524,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2019,0.672,thousand_tonnes_C
Cem_Forest,seasonal_mam,WCE,2020,1.334,thousand_tonnes_C
