variable,timescale,region,year,sum,unit
BA_Forest,seasonal_jja,ESB,2001,4.927,thousand_km2
BA_Forest,seasonal_jja,ESB,2002,31.368,thousand_km2
BA_Forest,seasonal_jja,ESB,2003,71.638,thousand_km2
BA_Forest,seasonal_jja,ESB,2004,4.346,thousand_km2
BA_Forest,seasonal_jja,ESB,2005,3.212,thousand_km2
BA_Forest,seasonal_jja,ESB,2006,40.594,thousand_km2
BA_Forest,seasonal_jja,ESB,2007,10.344,thousand_km2
BA_Forest,seasonal_jja,ESB,2008,18.066,thousand_km2
BA_Forest,seasonal_jja,ESB,2009,2.428,thousand_km2
BA_Forest,seasonal_jja,ESB,2010,2.016,thousand_km2
BA_Forest,seasonal_jja,ESB,2011,26.68,thousand_km2
BA_Forest,seasonal_jja,ESB,2012,48.412,thousand_km2
BA_Forest,seasonal_jja,ESB,2013,36.532,thousand_km2
BA_Forest,seasonal_jja,ESB,2014,56.001,thousand_km2
BA_Forest,seasonal_jja,ESB,2015,52.099,thousand_km2
BA_Forest,seasonal_jja,ESB,2016,43.015,thousand_km2
BA_Forest,seasonal_jja,ESB,2017,61.448,thousand_km2
BA_Forest,seasonal_jja,ESB,2018,63.81,thousand_km2
BA_Forest,seasonal_jja,ESB,2019,85.361,thousand_km2
BA_Forest,seasonal_jja,ESB,2020,36.194,thousand_km2
BA_Forest,seasonal_jja,ESB,2021,113.565,thousand_km2
BA_Forest,seasonal_jja,ESB,2022,3.683,thousand_km2
BA_Forest,seasonal_jja,ESB,2023,13.887,thousand_km2
BA_Forest,seasonal_jja,ESB,2024,0.0,thousand_km2
