variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,WNA,2002,0.002,0.014,0.02,0.012,0.086,1.766,2.22,2.485,0.522,0.16,0.106,0.013,thousand_tonnes_C
Cem_Total,monthly,WNA,2003,0.013,0.003,0.014,0.012,0.035,0.147,1.627,3.821,1.705,1.355,0.221,0.001,thousand_tonnes_C
Cem_Total,monthly,WNA,2004,0.016,0.002,0.119,0.033,0.144,0.313,0.936,0.771,0.438,0.312,0.134,0.002,thousand_tonnes_C
Cem_Total,monthly,WNA,2005,0.007,0.011,0.058,0.095,0.029,1.3,1.084,1.579,0.96,0.302,0.064,0.01,thousand_tonnes_C
Cem_Total,monthly,WNA,2006,0.025,0.094,0.011,0.225,0.058,0.621,2.496,3.961,3.547,0.313,0.097,0.034,thousand_tonnes_C
Cem_Total,monthly,WNA,2007,0.021,0.033,0.179,0.014,0.044,0.212,4.502,9.057,2.083,0.528,0.091,0.003,thousand_tonnes_C
Cem_Total,monthly,WNA,2008,0.0,0.019,0.023,0.084,0.151,3.13,6.49,1.665,0.996,0.517,0.207,0.003,thousand_tonnes_C
Cem_Total,monthly,WNA,2009,0.036,0.014,0.077,0.183,0.148,0.042,0.22,2.408,1.203,0.177,0.044,0.007,thousand_tonnes_C
Cem_Total,monthly,WNA,2010,0.002,0.02,0.069,0.067,0.019,0.233,0.298,0.737,0.838,0.261,0.057,0.006,thousand_tonnes_C
Cem_Total,monthly,WNA,2011,0.02,0.003,0.014,0.087,0.027,2.694,0.348,1.142,0.816,0.518,0.027,0.02,thousand_tonnes_C
Cem_Total,monthly,WNA,2012,0.008,0.017,0.024,0.038,0.271,1.785,1.975,6.534,3.027,0.314,0.048,0.0,thousand_tonnes_C
Cem_Total,monthly,WNA,2013,0.0,0.006,0.012,0.009,0.277,0.805,1.316,4.336,0.434,0.126,0.034,0.051,thousand_tonnes_C
Cem_Total,monthly,WNA,2014,0.015,0.034,0.025,0.053,0.101,0.285,2.056,2.589,1.711,0.113,0.015,0.001,thousand_tonnes_C
Cem_Total,monthly,WNA,2015,0.008,0.027,0.02,0.081,0.009,0.288,0.649,13.635,2.588,0.186,0.03,0.002,thousand_tonnes_C
Cem_Total,monthly,WNA,2016,0.0,0.0,0.066,0.064,0.08,0.992,2.577,4.492,1.348,0.274,0.031,0.006,thousand_tonnes_C
Cem_Total,monthly,WNA,2017,0.003,0.005,0.028,0.056,0.058,0.673,3.098,6.888,7.418,1.62,0.098,2.611,thousand_tonnes_C
Cem_Total,monthly,WNA,2018,0.382,0.024,0.018,0.18,0.082,1.44,5.27,10.633,2.368,0.399,1.309,0.018,thousand_tonnes_C
Cem_Total,monthly,WNA,2019,0.0,0.001,0.03,0.041,0.046,0.085,0.448,0.762,0.771,0.671,0.232,0.047,thousand_tonnes_C
Cem_Total,monthly,WNA,2020,0.016,0.087,0.01,0.005,0.05,0.616,0.697,11.997,33.125,1.852,0.572,0.02,thousand_tonnes_C
