variable,timescale,region,year,sum,unit
BA_Forest,yearly,NAU,2001,6.256,thousand_km2
BA_Forest,yearly,NAU,2002,8.384,thousand_km2
BA_Forest,yearly,NAU,2003,10.861,thousand_km2
BA_Forest,yearly,NAU,2004,9.177,thousand_km2
BA_Forest,yearly,NAU,2005,2.768,thousand_km2
BA_Forest,yearly,NAU,2006,7.755,thousand_km2
BA_Forest,yearly,NAU,2007,5.735,thousand_km2
BA_Forest,yearly,NAU,2008,6.255,thousand_km2
BA_Forest,yearly,NAU,2009,5.317,thousand_km2
BA_Forest,yearly,NAU,2010,2.075,thousand_km2
BA_Forest,yearly,NAU,2011,4.824,thousand_km2
BA_Forest,yearly,NAU,2012,6.466,thousand_km2
BA_Forest,yearly,NAU,2013,17.644,thousand_km2
BA_Forest,yearly,NAU,2014,7.374,thousand_km2
BA_Forest,yearly,NAU,2015,6.231,thousand_km2
BA_Forest,yearly,NAU,2016,7.408,thousand_km2
BA_Forest,yearly,NAU,2017,3.754,thousand_km2
BA_Forest,yearly,NAU,2018,13.733,thousand_km2
BA_Forest,yearly,NAU,2019,26.116,thousand_km2
BA_Forest,yearly,NAU,2020,9.025,thousand_km2
BA_Forest,yearly,NAU,2021,4.815,thousand_km2
BA_Forest,yearly,NAU,2022,5.103,thousand_km2
BA_Forest,yearly,NAU,2023,9.495,thousand_km2
BA_Forest,yearly,NAU,2024,0.002,thousand_km2
